sales_order_id,customer_id,customer_level,order_created_at,promised_delivery_at,order_status,currency,order_amount,gross_profit,penalty_cost,sales_region,line_count,updated_at
SO-202602-003042,CUS-0046,B,2026-02-01T19:07:00+08:00,2026-02-05T19:07:00+08:00,shipped,CNY,8942160.42,3691820.08,160958.89,青岛,5,2026-02-22T19:07:00+08:00
SO-202510-003043,CUS-0116,C,2025-10-23T04:31:00+08:00,2025-10-28T04:31:00+08:00,overdue,CNY,78251.82,35663.82,626.01,合肥,1,2025-11-02T04:31:00+08:00
SO-202605-003044,CUS-0109,C,2026-05-12T04:15:00+08:00,2026-05-17T04:15:00+08:00,shipped,CNY,3863671.12,1287024.18,30909.37,东莞,2,2026-06-15T08:00:00+08:00
SO-202508-003045,CUS-0089,B,2025-08-02T19:42:00+08:00,2025-08-06T07:42:00+08:00,delivered,CNY,3442520.48,1461478.82,61965.37,宁波,5,2025-08-13T19:42:00+08:00
SO-202509-003046,CUS-0076,B,2025-09-26T18:06:00+08:00,2025-09-30T18:06:00+08:00,confirmed,CNY,2299286.42,951297.87,41387.16,杭州,2,2025-10-25T18:06:00+08:00
SO-202603-003047,CUS-0074,C,2026-03-28T10:22:00+08:00,2026-04-03T10:22:00+08:00,shipped,CNY,4895339.07,1727512.59,39162.71,苏州,2,2026-04-02T10:22:00+08:00
SO-202509-003048,CUS-0120,B,2025-09-07T20:19:00+08:00,2025-09-11T20:19:00+08:00,delivered,CNY,3357634.66,1228735.6,60437.42,青岛,3,2025-09-16T20:19:00+08:00
SO-202507-003049,CUS-0069,A,2025-07-02T23:52:00+08:00,2025-07-04T11:52:00+08:00,cancelled,CNY,9961856.02,3619013.63,348664.96,宁波,3,2025-07-19T23:52:00+08:00
SO-202601-003050,CUS-0105,C,2026-01-16T05:46:00+08:00,2026-01-21T05:46:00+08:00,shipped,CNY,1875251.51,641306.45,15002.01,成都,5,2026-02-22T05:46:00+08:00
SO-202605-003051,CUS-0119,B,2026-05-16T01:43:00+08:00,2026-05-19T13:43:00+08:00,overdue,CNY,3330049.2,1059333.53,59940.89,苏州,2,2026-06-04T01:43:00+08:00
SO-202512-003052,CUS-0093,A,2025-12-06T19:25:00+08:00,2025-12-09T07:25:00+08:00,delivered,CNY,4011739.37,1791210.47,140410.88,武汉,3,2025-12-18T19:25:00+08:00
SO-202511-003053,CUS-0088,A,2025-11-21T19:02:00+08:00,2025-11-23T19:02:00+08:00,delivered,CNY,162814.84,57667.12,5698.52,武汉,1,2025-11-23T19:02:00+08:00
SO-202604-003054,CUS-0101,C,2026-04-06T15:30:00+08:00,2026-04-12T03:30:00+08:00,delivered,CNY,5808549.49,2009057.07,46468.4,武汉,5,2026-04-20T15:30:00+08:00
SO-202512-003055,CUS-0018,B,2025-12-18T20:02:00+08:00,2025-12-22T08:02:00+08:00,confirmed,CNY,2224205.3,1088412.35,40035.7,宁波,1,2026-01-30T20:02:00+08:00
SO-202508-003056,CUS-0054,C,2025-08-16T16:24:00+08:00,2025-08-21T04:24:00+08:00,delivered,CNY,11150720.05,4793046.09,89205.76,青岛,5,2025-08-29T16:24:00+08:00
SO-202603-003057,CUS-0039,B,2026-03-15T06:06:00+08:00,2026-03-19T06:06:00+08:00,delivered,CNY,4070330.12,963433.34,73265.94,武汉,4,2026-04-20T06:06:00+08:00
SO-202605-003058,CUS-0008,A,2026-05-07T11:31:00+08:00,2026-05-11T11:31:00+08:00,confirmed,CNY,5620247.94,2123591.95,196708.68,青岛,3,2026-06-08T11:31:00+08:00
SO-202604-003059,CUS-0065,A,2026-04-23T16:41:00+08:00,2026-04-26T04:41:00+08:00,at_risk,CNY,1800628.48,595530.91,63022.0,宁波,3,2026-05-24T16:41:00+08:00
SO-202508-003060,CUS-0026,B,2025-08-05T03:48:00+08:00,2025-08-08T15:48:00+08:00,shipped,CNY,4552947.0,1559604.48,81953.05,天津,5,2025-09-12T03:48:00+08:00
SO-202605-003061,CUS-0056,B,2026-05-18T06:46:00+08:00,2026-05-21T06:46:00+08:00,at_risk,CNY,4631644.49,1418131.84,83369.6,成都,2,2026-05-22T06:46:00+08:00
SO-202508-003062,CUS-0075,C,2025-08-26T01:36:00+08:00,2025-08-31T13:36:00+08:00,delivered,CNY,53925.86,17900.0,431.41,成都,3,2025-10-10T01:36:00+08:00
SO-202603-003063,CUS-0013,B,2026-03-29T08:56:00+08:00,2026-04-01T08:56:00+08:00,delivered,CNY,4020472.28,1426836.2,72368.5,成都,2,2026-05-01T08:56:00+08:00
SO-202604-003064,CUS-0079,C,2026-04-09T14:44:00+08:00,2026-04-14T02:44:00+08:00,confirmed,CNY,3271174.73,1105971.57,26169.4,东莞,4,2026-05-15T14:44:00+08:00
SO-202602-003065,CUS-0111,C,2026-02-17T01:58:00+08:00,2026-02-23T01:58:00+08:00,confirmed,CNY,30243.07,10459.77,241.94,上海,1,2026-03-25T01:58:00+08:00
SO-202604-003066,CUS-0102,A,2026-04-19T06:37:00+08:00,2026-04-20T18:37:00+08:00,confirmed,CNY,290206.26,112010.11,10157.22,青岛,1,2026-05-14T06:37:00+08:00
SO-202509-003067,CUS-0092,B,2025-09-18T11:53:00+08:00,2025-09-21T23:53:00+08:00,delivered,CNY,1504777.06,521220.73,27085.99,苏州,3,2025-09-19T11:53:00+08:00
SO-202512-003068,CUS-0023,A,2025-12-09T05:17:00+08:00,2025-12-10T17:17:00+08:00,shipped,CNY,793889.15,323704.06,27786.12,青岛,2,2025-12-22T05:17:00+08:00
SO-202509-003069,CUS-0063,B,2025-09-15T08:05:00+08:00,2025-09-19T08:05:00+08:00,delivered,CNY,2589752.32,702218.32,46615.54,杭州,3,2025-10-14T08:05:00+08:00
SO-202603-003070,CUS-0110,B,2026-03-21T14:26:00+08:00,2026-03-25T14:26:00+08:00,overdue,CNY,5784887.36,2159331.42,104127.97,成都,5,2026-04-15T14:26:00+08:00
SO-202601-003071,CUS-0042,A,2026-01-15T23:53:00+08:00,2026-01-18T23:53:00+08:00,at_risk,CNY,3186291.17,1285294.08,111520.19,东莞,3,2026-02-01T23:53:00+08:00
SO-202508-003072,CUS-0078,B,2025-08-01T13:24:00+08:00,2025-08-05T01:24:00+08:00,confirmed,CNY,4874716.03,1522347.39,87744.89,武汉,4,2025-08-07T13:24:00+08:00
SO-202510-003073,CUS-0012,C,2025-10-09T20:50:00+08:00,2025-10-16T20:50:00+08:00,at_risk,CNY,414654.66,86350.56,3317.24,宁波,1,2025-11-19T20:50:00+08:00
SO-202510-003074,CUS-0088,A,2025-10-19T10:49:00+08:00,2025-10-21T10:49:00+08:00,shipped,CNY,4851715.45,2065942.77,169810.04,武汉,2,2025-12-02T10:49:00+08:00
SO-202512-003075,CUS-0019,B,2025-12-14T03:54:00+08:00,2025-12-17T03:54:00+08:00,delivered,CNY,3579212.7,1545930.87,64425.83,合肥,2,2026-01-21T03:54:00+08:00
SO-202509-003076,CUS-0041,B,2025-09-02T12:25:00+08:00,2025-09-06T12:25:00+08:00,shipped,CNY,3216398.13,1264211.35,57895.17,成都,2,2025-10-15T12:25:00+08:00
SO-202509-003077,CUS-0008,A,2025-09-02T21:44:00+08:00,2025-09-06T21:44:00+08:00,confirmed,CNY,6246899.72,1666200.74,218641.49,青岛,4,2025-10-13T21:44:00+08:00
SO-202601-003078,CUS-0111,C,2026-01-29T05:00:00+08:00,2026-02-04T05:00:00+08:00,at_risk,CNY,2188368.77,853097.14,17506.95,上海,3,2026-02-24T05:00:00+08:00
SO-202512-003079,CUS-0059,C,2025-12-14T10:31:00+08:00,2025-12-18T22:31:00+08:00,at_risk,CNY,417098.34,204296.74,3336.79,天津,1,2026-01-09T10:31:00+08:00
SO-202510-003080,CUS-0063,B,2025-10-28T18:08:00+08:00,2025-11-01T06:08:00+08:00,delivered,CNY,6180255.24,2274885.09,111244.59,杭州,2,2025-11-06T18:08:00+08:00
SO-202508-003081,CUS-0099,B,2025-08-29T14:55:00+08:00,2025-09-01T14:55:00+08:00,delivered,CNY,742863.05,195705.63,13371.53,武汉,3,2025-09-08T14:55:00+08:00
SO-202604-003082,CUS-0065,A,2026-04-07T15:56:00+08:00,2026-04-11T15:56:00+08:00,confirmed,CNY,1314065.03,362006.77,45992.28,宁波,2,2026-05-14T15:56:00+08:00
SO-202509-003083,CUS-0003,A,2025-09-27T12:26:00+08:00,2025-09-29T12:26:00+08:00,delivered,CNY,3645336.35,1570558.52,127586.77,杭州,4,2025-10-19T12:26:00+08:00
SO-202605-003084,CUS-0083,B,2026-05-14T23:39:00+08:00,2026-05-19T23:39:00+08:00,delivered,CNY,4558872.64,1537930.54,82059.71,苏州,4,2026-06-14T23:39:00+08:00
SO-202509-003085,CUS-0089,B,2025-09-23T10:05:00+08:00,2025-09-26T10:05:00+08:00,overdue,CNY,114866.29,49127.57,2067.59,宁波,1,2025-11-02T10:05:00+08:00
SO-202510-003086,CUS-0110,B,2025-10-12T23:43:00+08:00,2025-10-17T23:43:00+08:00,cancelled,CNY,6066063.1,2382680.59,109189.14,成都,5,2025-11-10T23:43:00+08:00
SO-202511-003087,CUS-0097,B,2025-11-16T09:03:00+08:00,2025-11-19T21:03:00+08:00,confirmed,CNY,285999.32,125526.84,5147.99,杭州,1,2025-11-23T09:03:00+08:00
SO-202509-003088,CUS-0059,C,2025-09-05T03:45:00+08:00,2025-09-11T03:45:00+08:00,overdue,CNY,1156389.76,450040.54,9251.12,天津,2,2025-09-15T03:45:00+08:00
SO-202511-003089,CUS-0041,B,2025-11-20T08:24:00+08:00,2025-11-22T20:24:00+08:00,shipped,CNY,2786035.31,661145.5,50148.64,成都,3,2026-01-02T08:24:00+08:00
SO-202601-003090,CUS-0109,C,2026-01-29T15:21:00+08:00,2026-02-03T15:21:00+08:00,delivered,CNY,3900969.56,1427400.91,31207.76,东莞,5,2026-02-08T15:21:00+08:00
SO-202604-003091,CUS-0085,B,2026-04-06T17:36:00+08:00,2026-04-10T17:36:00+08:00,delivered,CNY,2032403.2,668593.75,36583.26,青岛,4,2026-05-06T17:36:00+08:00
SO-202510-003092,CUS-0118,C,2025-10-31T08:19:00+08:00,2025-11-05T08:19:00+08:00,confirmed,CNY,5511486.43,2484880.46,44091.89,上海,4,2025-12-07T08:19:00+08:00
SO-202510-003093,CUS-0050,B,2025-10-06T09:34:00+08:00,2025-10-10T09:34:00+08:00,shipped,CNY,3513312.81,1114395.59,63239.63,上海,5,2025-10-23T09:34:00+08:00
SO-202507-003094,CUS-0044,B,2025-07-19T10:45:00+08:00,2025-07-23T10:45:00+08:00,at_risk,CNY,400398.73,128332.81,7207.18,宁波,1,2025-08-18T10:45:00+08:00
SO-202509-003095,CUS-0011,C,2025-09-11T12:32:00+08:00,2025-09-17T12:32:00+08:00,confirmed,CNY,774407.91,229205.46,6195.26,青岛,1,2025-09-14T12:32:00+08:00
SO-202606-003096,CUS-0052,C,2026-06-08T10:40:00+08:00,2026-06-12T22:40:00+08:00,shipped,CNY,5468580.81,1532158.66,43748.65,上海,5,2026-06-15T08:00:00+08:00
SO-202512-003097,CUS-0031,C,2025-12-07T02:48:00+08:00,2025-12-12T14:48:00+08:00,delivered,CNY,2096582.52,820718.92,16772.66,青岛,1,2025-12-20T02:48:00+08:00
SO-202511-003098,CUS-0103,B,2025-11-01T18:51:00+08:00,2025-11-04T18:51:00+08:00,shipped,CNY,6304762.14,2494897.6,113485.72,宁波,3,2025-11-07T18:51:00+08:00
SO-202601-003099,CUS-0098,C,2026-01-01T20:41:00+08:00,2026-01-07T08:41:00+08:00,delivered,CNY,4304298.77,1767213.53,34434.39,青岛,5,2026-01-10T20:41:00+08:00
SO-202603-003100,CUS-0038,C,2026-03-23T07:23:00+08:00,2026-03-27T19:23:00+08:00,delivered,CNY,1359599.96,621940.66,10876.8,宁波,1,2026-04-18T07:23:00+08:00
SO-202604-003101,CUS-0059,C,2026-04-15T22:45:00+08:00,2026-04-22T22:45:00+08:00,shipped,CNY,5680024.78,1644301.13,45440.2,天津,5,2026-05-09T22:45:00+08:00
SO-202508-003102,CUS-0075,C,2025-08-25T14:27:00+08:00,2025-08-31T02:27:00+08:00,confirmed,CNY,3047194.43,1352945.48,24377.56,成都,3,2025-09-10T14:27:00+08:00
SO-202509-003103,CUS-0012,C,2025-09-30T22:10:00+08:00,2025-10-06T22:10:00+08:00,delivered,CNY,3306030.32,1148574.24,26448.24,宁波,1,2025-11-13T22:10:00+08:00
SO-202601-003104,CUS-0029,B,2026-01-20T01:31:00+08:00,2026-01-25T01:31:00+08:00,confirmed,CNY,3076361.91,1025418.35,55374.51,武汉,4,2026-02-21T01:31:00+08:00
SO-202604-003105,CUS-0063,B,2026-04-10T04:22:00+08:00,2026-04-13T04:22:00+08:00,at_risk,CNY,3061907.08,1258250.96,55114.33,杭州,5,2026-04-23T04:22:00+08:00
SO-202603-003106,CUS-0033,B,2026-03-30T13:50:00+08:00,2026-04-04T13:50:00+08:00,confirmed,CNY,5108833.91,1826945.19,91959.01,青岛,4,2026-04-20T13:50:00+08:00
SO-202601-003107,CUS-0058,C,2026-01-23T11:53:00+08:00,2026-01-29T11:53:00+08:00,delivered,CNY,15611204.98,5462122.96,124889.64,苏州,5,2026-02-09T11:53:00+08:00
SO-202606-003108,CUS-0072,B,2026-06-09T07:07:00+08:00,2026-06-11T19:07:00+08:00,confirmed,CNY,2727281.36,941604.24,49091.06,天津,1,2026-06-15T08:00:00+08:00
SO-202507-003109,CUS-0046,B,2025-07-30T01:49:00+08:00,2025-08-02T13:49:00+08:00,confirmed,CNY,399522.72,125130.26,7191.41,青岛,3,2025-09-03T01:49:00+08:00
SO-202510-003110,CUS-0042,A,2025-10-06T22:08:00+08:00,2025-10-09T10:08:00+08:00,at_risk,CNY,4220144.59,1768481.97,147705.06,东莞,4,2025-11-17T22:08:00+08:00
SO-202509-003111,CUS-0021,B,2025-09-25T09:56:00+08:00,2025-09-28T09:56:00+08:00,cancelled,CNY,4615793.37,1453275.26,83084.28,成都,4,2025-10-10T09:56:00+08:00
SO-202511-003112,CUS-0088,A,2025-11-17T01:35:00+08:00,2025-11-19T01:35:00+08:00,at_risk,CNY,211663.77,100605.55,7408.23,武汉,1,2025-12-25T01:35:00+08:00
SO-202604-003113,CUS-0037,C,2026-04-17T18:55:00+08:00,2026-04-22T18:55:00+08:00,overdue,CNY,133142.93,55068.7,1065.14,杭州,2,2026-04-23T18:55:00+08:00
SO-202603-003114,CUS-0055,C,2026-03-10T18:10:00+08:00,2026-03-16T06:10:00+08:00,delivered,CNY,1812677.05,714236.8,14501.42,上海,5,2026-04-07T18:10:00+08:00
SO-202604-003115,CUS-0117,C,2026-04-19T20:01:00+08:00,2026-04-25T20:01:00+08:00,confirmed,CNY,7538099.87,3261651.8,60304.8,苏州,5,2026-05-21T20:01:00+08:00
SO-202604-003116,CUS-0110,B,2026-04-25T01:46:00+08:00,2026-04-29T01:46:00+08:00,confirmed,CNY,7429559.55,2674909.38,133732.07,成都,4,2026-06-08T01:46:00+08:00
SO-202507-003117,CUS-0119,B,2025-07-25T21:24:00+08:00,2025-07-28T21:24:00+08:00,confirmed,CNY,3565277.25,1405628.49,64174.99,苏州,4,2025-08-30T21:24:00+08:00
SO-202509-003118,CUS-0076,B,2025-09-05T19:51:00+08:00,2025-09-10T19:51:00+08:00,shipped,CNY,9058282.63,4389826.55,163049.09,杭州,4,2025-10-04T19:51:00+08:00
SO-202604-003119,CUS-0105,C,2026-04-30T15:54:00+08:00,2026-05-06T15:54:00+08:00,delivered,CNY,3316.45,838.12,26.53,成都,1,2026-05-24T15:54:00+08:00
SO-202510-003120,CUS-0095,B,2025-10-20T17:17:00+08:00,2025-10-23T05:17:00+08:00,delivered,CNY,1909358.63,599588.61,34368.46,苏州,2,2025-11-10T17:17:00+08:00
SO-202604-003121,CUS-0097,B,2026-04-14T07:30:00+08:00,2026-04-17T07:30:00+08:00,delivered,CNY,2490186.96,966032.52,44823.37,杭州,3,2026-04-28T07:30:00+08:00
SO-202508-003122,CUS-0002,B,2025-08-14T07:30:00+08:00,2025-08-19T07:30:00+08:00,delivered,CNY,5532767.39,1836869.38,99589.81,杭州,3,2025-08-23T07:30:00+08:00
SO-202510-003123,CUS-0029,B,2025-10-11T14:33:00+08:00,2025-10-14T02:33:00+08:00,cancelled,CNY,5165298.32,1885297.01,92975.37,武汉,4,2025-10-23T14:33:00+08:00
SO-202512-003124,CUS-0034,A,2025-12-08T21:31:00+08:00,2025-12-10T21:31:00+08:00,overdue,CNY,1264333.63,516189.31,44251.68,天津,1,2026-01-11T21:31:00+08:00
SO-202508-003125,CUS-0034,A,2025-08-29T18:59:00+08:00,2025-09-02T18:59:00+08:00,confirmed,CNY,522022.17,200447.3,18270.78,天津,2,2025-09-24T18:59:00+08:00
SO-202601-003126,CUS-0010,B,2026-01-07T20:38:00+08:00,2026-01-11T20:38:00+08:00,delivered,CNY,4333979.0,1559999.49,78011.62,合肥,2,2026-01-28T20:38:00+08:00
SO-202603-003127,CUS-0043,C,2026-03-06T16:00:00+08:00,2026-03-11T04:00:00+08:00,shipped,CNY,2475387.85,898483.33,19803.1,武汉,5,2026-04-12T16:00:00+08:00
SO-202506-003128,CUS-0013,B,2025-06-18T02:46:00+08:00,2025-06-21T14:46:00+08:00,confirmed,CNY,179061.87,59040.99,3223.11,成都,1,2025-07-19T02:46:00+08:00
SO-202507-003129,CUS-0089,B,2025-07-23T06:29:00+08:00,2025-07-26T06:29:00+08:00,at_risk,CNY,8068541.43,3514914.81,145233.75,宁波,4,2025-08-18T06:29:00+08:00
SO-202507-003130,CUS-0050,B,2025-07-12T05:40:00+08:00,2025-07-15T05:40:00+08:00,delivered,CNY,24415.13,9149.18,439.47,上海,1,2025-08-23T05:40:00+08:00
SO-202509-003131,CUS-0032,A,2025-09-28T23:26:00+08:00,2025-09-30T23:26:00+08:00,overdue,CNY,101598.44,43231.04,3555.95,苏州,1,2025-10-11T23:26:00+08:00
SO-202512-003132,CUS-0047,B,2025-12-25T02:47:00+08:00,2025-12-28T02:47:00+08:00,delivered,CNY,4346082.26,1347541.5,78229.48,东莞,5,2026-01-28T02:47:00+08:00
SO-202507-003133,CUS-0108,B,2025-07-20T04:06:00+08:00,2025-07-25T04:06:00+08:00,delivered,CNY,2653042.47,658854.95,47754.76,上海,1,2025-07-31T04:06:00+08:00
SO-202507-003134,CUS-0096,C,2025-07-28T21:31:00+08:00,2025-08-04T21:31:00+08:00,confirmed,CNY,3532957.18,1517806.81,28263.66,苏州,2,2025-08-06T21:31:00+08:00
SO-202506-003135,CUS-0023,A,2025-06-27T10:41:00+08:00,2025-06-28T22:41:00+08:00,at_risk,CNY,3449195.89,1506146.26,120721.86,青岛,3,2025-07-14T10:41:00+08:00
SO-202603-003136,CUS-0034,A,2026-03-20T15:40:00+08:00,2026-03-24T15:40:00+08:00,delivered,CNY,4178865.6,2020650.56,146260.3,天津,1,2026-03-25T15:40:00+08:00
SO-202506-003137,CUS-0073,C,2025-06-22T21:31:00+08:00,2025-06-27T09:31:00+08:00,delivered,CNY,2197385.41,728348.98,17579.08,成都,1,2025-07-14T21:31:00+08:00
SO-202603-003138,CUS-0039,B,2026-03-25T20:43:00+08:00,2026-03-28T08:43:00+08:00,at_risk,CNY,1570174.17,637219.67,28263.14,武汉,1,2026-05-06T20:43:00+08:00
SO-202507-003139,CUS-0051,C,2025-07-05T17:54:00+08:00,2025-07-10T17:54:00+08:00,overdue,CNY,191421.86,73616.9,1531.37,武汉,1,2025-08-04T17:54:00+08:00
SO-202604-003140,CUS-0119,B,2026-04-25T11:52:00+08:00,2026-04-30T11:52:00+08:00,delivered,CNY,6872449.21,2921659.7,123704.09,苏州,3,2026-05-27T11:52:00+08:00
SO-202510-003141,CUS-0009,C,2025-10-01T05:18:00+08:00,2025-10-05T17:18:00+08:00,shipped,CNY,1681318.32,728781.55,13450.55,东莞,4,2025-10-08T05:18:00+08:00
SO-202602-003142,CUS-0010,B,2026-02-02T01:36:00+08:00,2026-02-04T13:36:00+08:00,at_risk,CNY,12252.25,4818.25,220.54,合肥,1,2026-02-18T01:36:00+08:00
SO-202507-003143,CUS-0113,B,2025-07-15T02:36:00+08:00,2025-07-18T14:36:00+08:00,delivered,CNY,348462.67,174575.62,6272.33,天津,1,2025-07-27T02:36:00+08:00
SO-202605-003144,CUS-0009,C,2026-05-13T02:57:00+08:00,2026-05-18T14:57:00+08:00,at_risk,CNY,3767942.89,1360795.82,30143.54,东莞,5,2026-06-15T08:00:00+08:00
SO-202506-003145,CUS-0009,C,2025-06-18T01:17:00+08:00,2025-06-22T13:17:00+08:00,delivered,CNY,3692879.62,1461869.86,29543.04,东莞,3,2025-06-24T01:17:00+08:00
SO-202604-003146,CUS-0023,A,2026-04-09T03:34:00+08:00,2026-04-12T03:34:00+08:00,delivered,CNY,1880392.58,547139.05,65813.74,青岛,5,2026-05-21T03:34:00+08:00
SO-202507-003147,CUS-0079,C,2025-07-14T13:04:00+08:00,2025-07-21T13:04:00+08:00,shipped,CNY,212366.17,67262.98,1698.93,东莞,1,2025-07-22T13:04:00+08:00
SO-202603-003148,CUS-0010,B,2026-03-05T05:42:00+08:00,2026-03-09T05:42:00+08:00,confirmed,CNY,7228594.89,2617232.92,130114.71,合肥,5,2026-04-05T05:42:00+08:00
SO-202603-003149,CUS-0056,B,2026-03-29T08:04:00+08:00,2026-04-03T08:04:00+08:00,shipped,CNY,3507709.4,1487451.78,63138.77,成都,2,2026-04-23T08:04:00+08:00
SO-202605-003150,CUS-0067,B,2026-05-13T10:23:00+08:00,2026-05-15T22:23:00+08:00,confirmed,CNY,2663836.95,1099135.27,47949.07,青岛,5,2026-05-18T10:23:00+08:00
SO-202509-003151,CUS-0047,B,2025-09-18T11:04:00+08:00,2025-09-22T11:04:00+08:00,confirmed,CNY,8373393.08,2872050.74,150721.08,东莞,3,2025-10-25T11:04:00+08:00
SO-202508-003152,CUS-0055,C,2025-08-12T13:59:00+08:00,2025-08-19T13:59:00+08:00,shipped,CNY,6263746.66,1636310.66,50109.97,上海,5,2025-08-24T13:59:00+08:00
SO-202603-003153,CUS-0015,C,2026-03-09T00:24:00+08:00,2026-03-16T00:24:00+08:00,delivered,CNY,3108025.84,1451822.42,24864.21,上海,4,2026-04-09T00:24:00+08:00
SO-202603-003154,CUS-0059,C,2026-03-08T23:30:00+08:00,2026-03-14T11:30:00+08:00,delivered,CNY,3715761.31,1270347.25,29726.09,天津,5,2026-03-30T23:30:00+08:00
SO-202603-003155,CUS-0015,C,2026-03-14T20:15:00+08:00,2026-03-20T08:15:00+08:00,delivered,CNY,8211761.22,2229939.11,65694.09,上海,5,2026-03-24T20:15:00+08:00
SO-202604-003156,CUS-0067,B,2026-04-20T15:08:00+08:00,2026-04-23T03:08:00+08:00,cancelled,CNY,110119.51,43961.41,1982.15,青岛,1,2026-05-10T15:08:00+08:00
SO-202511-003157,CUS-0013,B,2025-11-08T08:00:00+08:00,2025-11-11T20:00:00+08:00,cancelled,CNY,7845878.31,3189067.32,141225.81,成都,4,2025-12-16T08:00:00+08:00
SO-202507-003158,CUS-0099,B,2025-07-08T12:07:00+08:00,2025-07-12T00:07:00+08:00,delivered,CNY,6405039.16,2388200.7,115290.7,武汉,5,2025-07-18T12:07:00+08:00
SO-202605-003159,CUS-0005,A,2026-05-04T15:15:00+08:00,2026-05-06T03:15:00+08:00,delivered,CNY,1860137.79,671707.44,65104.82,青岛,2,2026-06-09T15:15:00+08:00
SO-202605-003160,CUS-0046,B,2026-05-06T16:46:00+08:00,2026-05-09T04:46:00+08:00,delivered,CNY,1535307.51,522232.55,27635.54,青岛,2,2026-05-08T16:46:00+08:00
SO-202511-003161,CUS-0011,C,2025-11-17T18:36:00+08:00,2025-11-22T06:36:00+08:00,confirmed,CNY,2870870.79,1333482.35,22966.97,青岛,2,2025-11-23T18:36:00+08:00
SO-202601-003162,CUS-0021,B,2026-01-28T09:13:00+08:00,2026-02-02T09:13:00+08:00,delivered,CNY,3481613.99,1315846.61,62669.05,成都,5,2026-02-08T09:13:00+08:00
SO-202602-003163,CUS-0044,B,2026-02-06T12:16:00+08:00,2026-02-09T00:16:00+08:00,delivered,CNY,235679.9,83327.44,4242.24,宁波,1,2026-02-10T12:16:00+08:00
SO-202509-003164,CUS-0047,B,2025-09-11T22:49:00+08:00,2025-09-14T10:49:00+08:00,shipped,CNY,3685728.94,1408212.39,66343.12,东莞,4,2025-09-25T22:49:00+08:00
SO-202604-003165,CUS-0116,C,2026-04-26T20:09:00+08:00,2026-05-01T08:09:00+08:00,confirmed,CNY,207055.3,98457.58,1656.44,合肥,1,2026-05-11T20:09:00+08:00
SO-202506-003166,CUS-0060,B,2025-06-27T09:22:00+08:00,2025-06-29T21:22:00+08:00,shipped,CNY,547417.06,206608.7,9853.51,上海,3,2025-08-03T09:22:00+08:00
SO-202605-003167,CUS-0001,C,2026-05-28T09:23:00+08:00,2026-06-03T09:23:00+08:00,at_risk,CNY,1769383.94,806417.53,14155.07,苏州,2,2026-06-15T08:00:00+08:00
SO-202601-003168,CUS-0087,B,2026-01-07T00:56:00+08:00,2026-01-12T00:56:00+08:00,delivered,CNY,566861.98,221053.53,10203.52,天津,2,2026-02-19T00:56:00+08:00
SO-202604-003169,CUS-0028,B,2026-04-10T07:47:00+08:00,2026-04-13T19:47:00+08:00,delivered,CNY,256469.7,71218.65,4616.45,成都,2,2026-05-17T07:47:00+08:00
SO-202508-003170,CUS-0019,B,2025-08-14T23:28:00+08:00,2025-08-18T23:28:00+08:00,delivered,CNY,5148446.56,1944644.48,92672.04,合肥,5,2025-08-21T23:28:00+08:00
SO-202510-003171,CUS-0093,A,2025-10-17T22:40:00+08:00,2025-10-20T22:40:00+08:00,overdue,CNY,216577.0,64285.74,7580.19,武汉,1,2025-11-07T22:40:00+08:00
SO-202509-003172,CUS-0048,A,2025-09-25T13:35:00+08:00,2025-09-29T13:35:00+08:00,delivered,CNY,3953074.59,1200952.39,138357.61,上海,5,2025-10-30T13:35:00+08:00
SO-202604-003173,CUS-0007,B,2026-04-30T16:12:00+08:00,2026-05-04T16:12:00+08:00,confirmed,CNY,462038.14,108550.78,8316.69,武汉,2,2026-05-17T16:12:00+08:00
SO-202512-003174,CUS-0061,B,2025-12-06T00:21:00+08:00,2025-12-11T00:21:00+08:00,at_risk,CNY,4298998.34,1711492.74,77381.97,上海,2,2026-01-15T00:21:00+08:00
SO-202604-003175,CUS-0085,B,2026-04-06T06:33:00+08:00,2026-04-11T06:33:00+08:00,delivered,CNY,4130070.07,1520764.76,74341.26,青岛,4,2026-05-11T06:33:00+08:00
SO-202601-003176,CUS-0040,C,2026-01-08T15:40:00+08:00,2026-01-13T03:40:00+08:00,confirmed,CNY,1808988.73,647510.53,14471.91,合肥,3,2026-02-22T15:40:00+08:00
SO-202605-003177,CUS-0083,B,2026-05-14T04:34:00+08:00,2026-05-16T16:34:00+08:00,delivered,CNY,4276952.52,1431052.61,76985.15,苏州,4,2026-06-04T04:34:00+08:00
SO-202602-003178,CUS-0024,B,2026-02-08T10:07:00+08:00,2026-02-13T10:07:00+08:00,confirmed,CNY,2082363.54,940839.9,37482.54,合肥,3,2026-03-13T10:07:00+08:00
SO-202509-003179,CUS-0104,C,2025-09-19T18:23:00+08:00,2025-09-26T18:23:00+08:00,at_risk,CNY,2512914.41,971265.13,20103.32,武汉,5,2025-09-25T18:23:00+08:00
SO-202510-003180,CUS-0008,A,2025-10-02T17:56:00+08:00,2025-10-05T17:56:00+08:00,delivered,CNY,2407442.35,622035.11,84260.48,青岛,1,2025-11-05T17:56:00+08:00
SO-202605-003181,CUS-0041,B,2026-05-25T09:10:00+08:00,2026-05-29T09:10:00+08:00,at_risk,CNY,3089514.89,1023717.08,55611.27,成都,5,2026-06-15T08:00:00+08:00
