purchase_order_id,supplier_id,order_created_at,expected_arrival_at,purchase_status,currency,order_amount,payment_terms_days,buyer,line_count,updated_at
PO-202511-001309,SUP-059,2025-11-14T06:31:00+08:00,2025-11-21T06:31:00+08:00,received,CNY,3767217.02,45,采购一组,1,2025-12-28T06:31:00+08:00
PO-202510-001310,SUP-021,2025-10-04T15:52:00+08:00,2025-10-11T15:52:00+08:00,received,CNY,3688294.67,15,战略采购组,4,2025-10-31T15:52:00+08:00
PO-202512-001311,SUP-014,2025-12-10T21:03:00+08:00,2025-12-17T21:03:00+08:00,confirmed,CNY,7429456.16,15,采购二组,1,2025-12-16T21:03:00+08:00
PO-202509-001312,SUP-037,2025-09-05T01:38:00+08:00,2025-09-12T01:38:00+08:00,confirmed,CNY,5391050.4,15,战略采购组,3,2025-09-11T01:38:00+08:00
PO-202604-001313,SUP-029,2026-04-09T14:52:00+08:00,2026-04-10T14:52:00+08:00,confirmed,CNY,2904870.41,60,采购二组,1,2026-04-24T14:52:00+08:00
PO-202606-001314,SUP-019,2026-06-10T12:59:00+08:00,2026-06-17T12:59:00+08:00,confirmed,CNY,1101475.01,45,采购一组,4,2026-06-15T08:00:00+08:00
PO-202601-001315,SUP-054,2026-01-11T09:19:00+08:00,2026-01-16T09:19:00+08:00,received,CNY,9638434.95,15,采购二组,4,2026-02-02T09:19:00+08:00
PO-202512-001316,SUP-044,2025-12-26T17:17:00+08:00,2025-12-30T17:17:00+08:00,delayed,CNY,2350655.7,60,战略采购组,3,2026-02-01T17:17:00+08:00
PO-202605-001317,SUP-054,2026-05-19T02:25:00+08:00,2026-05-26T02:25:00+08:00,in_transit,CNY,597851.0,45,战略采购组,2,2026-05-22T02:25:00+08:00
PO-202508-001318,SUP-023,2025-08-23T12:35:00+08:00,2025-08-28T12:35:00+08:00,received,CNY,3826638.96,90,战略采购组,2,2025-09-17T12:35:00+08:00
PO-202606-001319,SUP-053,2026-06-11T12:23:00+08:00,2026-06-16T12:23:00+08:00,confirmed,CNY,5644812.85,90,采购二组,4,2026-06-15T08:00:00+08:00
PO-202605-001320,SUP-056,2026-05-26T10:43:00+08:00,2026-05-27T22:43:00+08:00,confirmed,CNY,4799262.28,45,战略采购组,1,2026-06-15T08:00:00+08:00
PO-202506-001321,SUP-050,2025-06-26T06:24:00+08:00,2025-06-30T06:24:00+08:00,received,CNY,375432.24,90,采购二组,1,2025-07-13T06:24:00+08:00
PO-202508-001322,SUP-016,2025-08-31T01:17:00+08:00,2025-09-07T01:17:00+08:00,confirmed,CNY,7485810.26,90,采购二组,4,2025-09-22T01:17:00+08:00
PO-202508-001323,SUP-021,2025-08-12T14:30:00+08:00,2025-08-14T02:30:00+08:00,received,CNY,139673.4,90,采购二组,2,2025-09-26T14:30:00+08:00
PO-202602-001324,SUP-006,2026-02-03T18:30:00+08:00,2026-02-07T18:30:00+08:00,confirmed,CNY,14222013.08,45,战略采购组,2,2026-02-10T18:30:00+08:00
PO-202603-001325,SUP-014,2026-03-22T19:02:00+08:00,2026-03-25T19:02:00+08:00,draft,CNY,12794956.12,30,战略采购组,3,2026-03-29T19:02:00+08:00
PO-202605-001326,SUP-027,2026-05-11T19:38:00+08:00,2026-05-15T19:38:00+08:00,confirmed,CNY,1906468.4,45,采购一组,2,2026-05-14T19:38:00+08:00
PO-202511-001327,SUP-038,2025-11-13T23:36:00+08:00,2025-11-18T23:36:00+08:00,received,CNY,5345986.11,30,采购一组,3,2025-11-27T23:36:00+08:00
PO-202510-001328,SUP-043,2025-10-22T17:00:00+08:00,2025-10-26T17:00:00+08:00,received,CNY,6501564.6,90,战略采购组,1,2025-10-23T17:00:00+08:00
PO-202509-001329,SUP-026,2025-09-08T17:41:00+08:00,2025-09-13T17:41:00+08:00,received,CNY,11611123.84,45,采购二组,4,2025-09-15T17:41:00+08:00
PO-202602-001330,SUP-049,2026-02-18T21:38:00+08:00,2026-02-21T21:38:00+08:00,received,CNY,9904587.61,45,战略采购组,3,2026-03-28T21:38:00+08:00
PO-202511-001331,SUP-013,2025-11-27T18:26:00+08:00,2025-12-02T18:26:00+08:00,confirmed,CNY,13262796.44,45,战略采购组,3,2026-01-05T18:26:00+08:00
PO-202605-001332,SUP-056,2026-05-02T22:23:00+08:00,2026-05-09T22:23:00+08:00,received,CNY,8593893.07,30,采购二组,4,2026-06-15T08:00:00+08:00
PO-202512-001333,SUP-058,2025-12-13T22:20:00+08:00,2025-12-17T22:20:00+08:00,confirmed,CNY,8435147.58,60,采购一组,3,2026-01-04T22:20:00+08:00
PO-202512-001334,SUP-022,2025-12-26T03:39:00+08:00,2025-12-31T03:39:00+08:00,confirmed,CNY,18601690.81,15,采购一组,4,2026-01-23T03:39:00+08:00
PO-202506-001335,SUP-016,2025-06-28T13:59:00+08:00,2025-07-03T13:59:00+08:00,received,CNY,1380568.5,60,战略采购组,1,2025-07-19T13:59:00+08:00
PO-202509-001336,SUP-038,2025-09-02T01:25:00+08:00,2025-09-09T01:25:00+08:00,in_transit,CNY,13260402.3,30,战略采购组,3,2025-10-12T01:25:00+08:00
PO-202602-001337,SUP-035,2026-02-22T17:35:00+08:00,2026-02-24T05:35:00+08:00,received,CNY,372177.93,90,采购二组,1,2026-03-20T17:35:00+08:00
PO-202506-001338,SUP-017,2025-06-21T02:48:00+08:00,2025-06-25T02:48:00+08:00,in_transit,CNY,20881425.79,30,采购一组,3,2025-07-29T02:48:00+08:00
PO-202509-001339,SUP-021,2025-09-19T18:25:00+08:00,2025-09-24T18:25:00+08:00,in_transit,CNY,19247943.22,90,战略采购组,4,2025-10-30T18:25:00+08:00
PO-202508-001340,SUP-023,2025-08-01T06:37:00+08:00,2025-08-03T06:37:00+08:00,in_transit,CNY,393259.34,45,战略采购组,1,2025-08-12T06:37:00+08:00
PO-202510-001341,SUP-041,2025-10-02T21:45:00+08:00,2025-10-06T21:45:00+08:00,received,CNY,5903353.28,45,采购一组,4,2025-10-31T21:45:00+08:00
PO-202602-001342,SUP-050,2026-02-03T10:38:00+08:00,2026-02-04T22:38:00+08:00,confirmed,CNY,7617353.9,60,采购一组,1,2026-02-20T10:38:00+08:00
PO-202510-001343,SUP-049,2025-10-21T13:09:00+08:00,2025-10-28T13:09:00+08:00,confirmed,CNY,16327704.68,45,采购二组,4,2025-11-29T13:09:00+08:00
PO-202605-001344,SUP-013,2026-05-21T10:38:00+08:00,2026-05-28T10:38:00+08:00,cancelled,CNY,5237732.95,45,采购二组,1,2026-06-15T08:00:00+08:00
PO-202507-001345,SUP-026,2025-07-11T16:42:00+08:00,2025-07-18T16:42:00+08:00,confirmed,CNY,11832118.96,90,采购二组,4,2025-08-11T16:42:00+08:00
PO-202605-001346,SUP-017,2026-05-06T02:11:00+08:00,2026-05-10T02:11:00+08:00,received,CNY,3375089.22,45,战略采购组,3,2026-06-12T02:11:00+08:00
PO-202509-001347,SUP-020,2025-09-09T06:49:00+08:00,2025-09-16T06:49:00+08:00,in_transit,CNY,8120404.52,15,采购二组,4,2025-09-11T06:49:00+08:00
PO-202512-001348,SUP-038,2025-12-07T08:42:00+08:00,2025-12-09T08:42:00+08:00,confirmed,CNY,16853718.63,15,战略采购组,2,2025-12-24T08:42:00+08:00
PO-202604-001349,SUP-012,2026-04-11T05:51:00+08:00,2026-04-18T05:51:00+08:00,received,CNY,8966439.13,90,采购二组,4,2026-04-20T05:51:00+08:00
PO-202509-001350,SUP-058,2025-09-05T15:39:00+08:00,2025-09-07T03:39:00+08:00,confirmed,CNY,4724403.15,30,采购一组,2,2025-10-10T15:39:00+08:00
PO-202606-001351,SUP-006,2026-06-03T03:11:00+08:00,2026-06-06T03:11:00+08:00,received,CNY,7522409.78,60,采购一组,2,2026-06-06T03:11:00+08:00
PO-202602-001352,SUP-028,2026-02-23T22:31:00+08:00,2026-02-27T22:31:00+08:00,in_transit,CNY,469795.88,60,采购二组,1,2026-02-24T22:31:00+08:00
PO-202509-001353,SUP-026,2025-09-05T09:12:00+08:00,2025-09-12T09:12:00+08:00,delayed,CNY,3582399.24,30,战略采购组,2,2025-10-19T09:12:00+08:00
PO-202602-001354,SUP-004,2026-02-28T19:07:00+08:00,2026-03-04T19:07:00+08:00,draft,CNY,11723331.79,45,采购二组,3,2026-03-21T19:07:00+08:00
PO-202510-001355,SUP-015,2025-10-09T18:37:00+08:00,2025-10-14T18:37:00+08:00,received,CNY,6363454.86,30,采购一组,4,2025-11-02T18:37:00+08:00
PO-202508-001356,SUP-055,2025-08-09T21:53:00+08:00,2025-08-14T21:53:00+08:00,received,CNY,2388331.67,45,采购二组,3,2025-09-18T21:53:00+08:00
PO-202601-001357,SUP-051,2026-01-31T23:25:00+08:00,2026-02-02T11:25:00+08:00,delayed,CNY,3469636.89,90,采购二组,1,2026-03-03T23:25:00+08:00
PO-202605-001358,SUP-044,2026-05-07T00:00:00+08:00,2026-05-12T00:00:00+08:00,in_transit,CNY,7958644.17,90,采购二组,4,2026-05-14T00:00:00+08:00
PO-202508-001359,SUP-036,2025-08-13T22:13:00+08:00,2025-08-18T22:13:00+08:00,received,CNY,3105710.22,30,采购一组,3,2025-08-23T22:13:00+08:00
PO-202605-001360,SUP-035,2026-05-03T09:06:00+08:00,2026-05-05T09:06:00+08:00,received,CNY,10806272.52,45,战略采购组,3,2026-05-12T09:06:00+08:00
PO-202508-001361,SUP-015,2025-08-27T16:16:00+08:00,2025-08-31T16:16:00+08:00,in_transit,CNY,11535.68,45,采购一组,1,2025-10-05T16:16:00+08:00
PO-202508-001362,SUP-052,2025-08-03T09:08:00+08:00,2025-08-10T09:08:00+08:00,confirmed,CNY,7134331.67,60,采购二组,4,2025-08-10T09:08:00+08:00
PO-202602-001363,SUP-013,2026-02-03T09:33:00+08:00,2026-02-08T09:33:00+08:00,draft,CNY,3081915.66,30,战略采购组,2,2026-02-04T09:33:00+08:00
PO-202512-001364,SUP-022,2025-12-22T00:16:00+08:00,2025-12-29T00:16:00+08:00,draft,CNY,1291605.32,45,战略采购组,2,2025-12-23T00:16:00+08:00
PO-202604-001365,SUP-034,2026-04-29T04:51:00+08:00,2026-05-06T04:51:00+08:00,confirmed,CNY,2225099.95,60,采购二组,4,2026-06-03T04:51:00+08:00
PO-202512-001366,SUP-016,2025-12-27T15:27:00+08:00,2026-01-03T15:27:00+08:00,received,CNY,8483778.78,45,战略采购组,4,2026-02-04T15:27:00+08:00
PO-202509-001367,SUP-043,2025-09-26T01:35:00+08:00,2025-10-03T01:35:00+08:00,received,CNY,5309438.45,90,采购一组,2,2025-10-04T01:35:00+08:00
PO-202512-001368,SUP-052,2025-12-08T07:36:00+08:00,2025-12-13T07:36:00+08:00,received,CNY,5381363.4,45,采购一组,2,2026-01-06T07:36:00+08:00
PO-202512-001369,SUP-032,2025-12-20T17:16:00+08:00,2025-12-25T17:16:00+08:00,received,CNY,1540441.92,30,采购二组,2,2026-01-17T17:16:00+08:00
PO-202512-001370,SUP-028,2025-12-09T11:05:00+08:00,2025-12-11T11:05:00+08:00,received,CNY,303876.49,15,战略采购组,1,2025-12-23T11:05:00+08:00
PO-202508-001371,SUP-046,2025-08-07T13:27:00+08:00,2025-08-12T13:27:00+08:00,confirmed,CNY,3630719.31,15,战略采购组,3,2025-09-12T13:27:00+08:00
PO-202506-001372,SUP-008,2025-06-18T18:49:00+08:00,2025-06-20T06:49:00+08:00,received,CNY,2145884.4,15,战略采购组,1,2025-07-03T18:49:00+08:00
PO-202601-001373,SUP-005,2026-01-18T13:25:00+08:00,2026-01-20T01:25:00+08:00,in_transit,CNY,2026464.94,90,战略采购组,1,2026-02-21T13:25:00+08:00
PO-202510-001374,SUP-036,2025-10-21T07:53:00+08:00,2025-10-28T07:53:00+08:00,in_transit,CNY,569439.34,15,采购二组,3,2025-11-24T07:53:00+08:00
PO-202604-001375,SUP-046,2026-04-24T20:28:00+08:00,2026-05-01T20:28:00+08:00,received,CNY,12294077.39,15,采购二组,3,2026-05-26T20:28:00+08:00
PO-202510-001376,SUP-017,2025-10-11T08:26:00+08:00,2025-10-14T08:26:00+08:00,received,CNY,132240.31,30,战略采购组,1,2025-10-31T08:26:00+08:00
PO-202510-001377,SUP-034,2025-10-28T09:27:00+08:00,2025-10-29T21:27:00+08:00,confirmed,CNY,438372.92,60,采购一组,2,2025-11-13T09:27:00+08:00
PO-202606-001378,SUP-018,2026-06-11T09:03:00+08:00,2026-06-16T09:03:00+08:00,received,CNY,7656632.34,60,采购二组,3,2026-06-15T08:00:00+08:00
PO-202601-001379,SUP-049,2026-01-11T00:55:00+08:00,2026-01-14T00:55:00+08:00,received,CNY,7944295.39,45,采购一组,2,2026-02-14T00:55:00+08:00
PO-202512-001380,SUP-008,2025-12-01T04:08:00+08:00,2025-12-02T16:08:00+08:00,delayed,CNY,1750237.78,90,采购二组,2,2025-12-15T04:08:00+08:00
PO-202508-001381,SUP-034,2025-08-06T03:24:00+08:00,2025-08-11T03:24:00+08:00,received,CNY,305183.96,45,采购二组,2,2025-09-14T03:24:00+08:00
PO-202508-001382,SUP-058,2025-08-13T13:33:00+08:00,2025-08-18T13:33:00+08:00,received,CNY,10017.44,30,采购一组,1,2025-09-17T13:33:00+08:00
PO-202601-001383,SUP-012,2026-01-08T15:54:00+08:00,2026-01-11T15:54:00+08:00,confirmed,CNY,9920322.38,30,采购二组,3,2026-01-11T15:54:00+08:00
PO-202601-001384,SUP-035,2026-01-12T07:51:00+08:00,2026-01-13T07:51:00+08:00,received,CNY,2355715.83,90,采购一组,1,2026-02-26T07:51:00+08:00
PO-202605-001385,SUP-049,2026-05-27T19:10:00+08:00,2026-06-01T19:10:00+08:00,delayed,CNY,3773756.86,45,采购一组,3,2026-06-15T08:00:00+08:00
PO-202604-001386,SUP-024,2026-04-04T00:14:00+08:00,2026-04-11T00:14:00+08:00,in_transit,CNY,11237064.52,15,战略采购组,4,2026-05-05T00:14:00+08:00
PO-202604-001387,SUP-058,2026-04-28T10:05:00+08:00,2026-05-05T10:05:00+08:00,in_transit,CNY,16197698.75,15,采购一组,4,2026-05-26T10:05:00+08:00
PO-202601-001388,SUP-044,2026-01-18T11:39:00+08:00,2026-01-22T11:39:00+08:00,delayed,CNY,6626835.63,90,采购二组,3,2026-02-23T11:39:00+08:00
PO-202605-001389,SUP-033,2026-05-01T15:53:00+08:00,2026-05-04T15:53:00+08:00,received,CNY,10732368.39,60,采购一组,4,2026-05-01T15:53:00+08:00
PO-202507-001390,SUP-035,2025-07-18T11:30:00+08:00,2025-07-23T11:30:00+08:00,in_transit,CNY,6279862.08,60,采购二组,4,2025-08-01T11:30:00+08:00
PO-202509-001391,SUP-028,2025-09-21T03:20:00+08:00,2025-09-25T03:20:00+08:00,received,CNY,2145655.27,45,战略采购组,2,2025-10-11T03:20:00+08:00
PO-202603-001392,SUP-016,2026-03-14T09:18:00+08:00,2026-03-15T21:18:00+08:00,received,CNY,13268597.64,30,战略采购组,2,2026-03-18T09:18:00+08:00
PO-202507-001393,SUP-026,2025-07-04T20:13:00+08:00,2025-07-07T20:13:00+08:00,received,CNY,88636.68,30,采购二组,1,2025-08-03T20:13:00+08:00
PO-202604-001394,SUP-017,2026-04-07T18:43:00+08:00,2026-04-11T18:43:00+08:00,received,CNY,10448531.84,45,采购一组,3,2026-04-13T18:43:00+08:00
PO-202604-001395,SUP-034,2026-04-06T07:59:00+08:00,2026-04-13T07:59:00+08:00,received,CNY,3374606.63,30,采购二组,3,2026-05-14T07:59:00+08:00
PO-202603-001396,SUP-038,2026-03-18T03:42:00+08:00,2026-03-23T03:42:00+08:00,draft,CNY,3366195.5,45,采购一组,1,2026-03-25T03:42:00+08:00
PO-202507-001397,SUP-002,2025-07-23T15:14:00+08:00,2025-07-30T15:14:00+08:00,received,CNY,6258395.67,45,战略采购组,4,2025-07-23T15:14:00+08:00
PO-202507-001398,SUP-057,2025-07-17T09:06:00+08:00,2025-07-24T09:06:00+08:00,received,CNY,3935586.46,60,采购一组,4,2025-08-27T09:06:00+08:00
PO-202602-001399,SUP-045,2026-02-01T07:38:00+08:00,2026-02-05T07:38:00+08:00,in_transit,CNY,3006880.24,60,采购一组,2,2026-02-10T07:38:00+08:00
PO-202509-001400,SUP-020,2025-09-28T16:55:00+08:00,2025-10-02T16:55:00+08:00,cancelled,CNY,7048421.14,30,采购二组,2,2025-10-04T16:55:00+08:00
PO-202603-001401,SUP-017,2026-03-21T06:27:00+08:00,2026-03-25T06:27:00+08:00,received,CNY,4503628.68,15,战略采购组,2,2026-04-30T06:27:00+08:00
PO-202606-001402,SUP-001,2026-06-01T20:27:00+08:00,2026-06-06T20:27:00+08:00,received,CNY,2023318.22,30,采购一组,2,2026-06-15T08:00:00+08:00
PO-202602-001403,SUP-055,2026-02-07T09:53:00+08:00,2026-02-09T09:53:00+08:00,received,CNY,467671.84,90,采购二组,1,2026-03-04T09:53:00+08:00
PO-202509-001404,SUP-036,2025-09-12T16:30:00+08:00,2025-09-13T16:30:00+08:00,received,CNY,619860.6,45,战略采购组,1,2025-10-24T16:30:00+08:00
PO-202604-001405,SUP-022,2026-04-09T08:23:00+08:00,2026-04-16T08:23:00+08:00,delayed,CNY,23576523.06,45,采购一组,4,2026-04-22T08:23:00+08:00
PO-202605-001406,SUP-043,2026-05-05T18:23:00+08:00,2026-05-10T18:23:00+08:00,received,CNY,9848240.7,60,采购二组,4,2026-06-15T08:00:00+08:00
PO-202605-001407,SUP-027,2026-05-16T09:06:00+08:00,2026-05-20T09:06:00+08:00,in_transit,CNY,11514394.16,30,采购一组,3,2026-06-15T08:00:00+08:00
PO-202605-001408,SUP-053,2026-05-15T12:10:00+08:00,2026-05-20T12:10:00+08:00,received,CNY,1341638.83,90,采购一组,1,2026-06-15T08:00:00+08:00
PO-202601-001409,SUP-034,2026-01-19T13:19:00+08:00,2026-01-23T13:19:00+08:00,received,CNY,4919505.94,30,采购一组,2,2026-01-26T13:19:00+08:00
PO-202509-001410,SUP-051,2025-09-24T07:10:00+08:00,2025-09-28T07:10:00+08:00,confirmed,CNY,80899.11,45,采购二组,1,2025-10-07T07:10:00+08:00
PO-202510-001411,SUP-027,2025-10-03T19:12:00+08:00,2025-10-05T07:12:00+08:00,confirmed,CNY,8774120.7,60,战略采购组,2,2025-11-10T19:12:00+08:00
PO-202509-001412,SUP-045,2025-09-11T23:49:00+08:00,2025-09-13T11:49:00+08:00,received,CNY,3258794.71,45,战略采购组,2,2025-09-29T23:49:00+08:00
PO-202605-001413,SUP-020,2026-05-05T01:20:00+08:00,2026-05-12T01:20:00+08:00,received,CNY,12588255.7,15,采购二组,4,2026-05-06T01:20:00+08:00
PO-202603-001414,SUP-026,2026-03-14T03:30:00+08:00,2026-03-21T03:30:00+08:00,in_transit,CNY,646222.06,45,采购二组,2,2026-04-04T03:30:00+08:00
PO-202506-001415,SUP-051,2025-06-23T08:21:00+08:00,2025-06-30T08:21:00+08:00,delayed,CNY,6144037.93,60,战略采购组,4,2025-07-06T08:21:00+08:00
PO-202512-001416,SUP-023,2025-12-30T15:01:00+08:00,2026-01-06T15:01:00+08:00,received,CNY,6262353.84,90,采购二组,4,2026-01-26T15:01:00+08:00
PO-202508-001417,SUP-005,2025-08-23T00:34:00+08:00,2025-08-26T00:34:00+08:00,received,CNY,11439616.56,45,采购一组,3,2025-10-02T00:34:00+08:00
PO-202601-001418,SUP-050,2026-01-20T12:15:00+08:00,2026-01-22T00:15:00+08:00,received,CNY,8067417.44,60,战略采购组,1,2026-03-05T12:15:00+08:00
PO-202510-001419,SUP-026,2025-10-22T16:40:00+08:00,2025-10-29T16:40:00+08:00,confirmed,CNY,2569670.4,60,采购一组,3,2025-11-15T16:40:00+08:00
PO-202510-001420,SUP-004,2025-10-28T06:37:00+08:00,2025-11-01T06:37:00+08:00,delayed,CNY,3289021.22,60,战略采购组,3,2025-11-28T06:37:00+08:00
PO-202510-001421,SUP-018,2025-10-28T13:20:00+08:00,2025-11-02T13:20:00+08:00,delayed,CNY,139805.32,60,采购二组,1,2025-11-17T13:20:00+08:00
PO-202601-001422,SUP-044,2026-01-30T23:10:00+08:00,2026-02-06T23:10:00+08:00,received,CNY,9351571.56,15,采购一组,4,2026-02-11T23:10:00+08:00
PO-202604-001423,SUP-024,2026-04-04T12:33:00+08:00,2026-04-09T12:33:00+08:00,received,CNY,6018475.11,30,战略采购组,4,2026-04-19T12:33:00+08:00
PO-202605-001424,SUP-004,2026-05-02T15:26:00+08:00,2026-05-05T15:26:00+08:00,in_transit,CNY,590253.3,30,采购二组,2,2026-05-04T15:26:00+08:00
PO-202605-001425,SUP-059,2026-05-01T05:49:00+08:00,2026-05-08T05:49:00+08:00,confirmed,CNY,5257825.57,15,采购一组,4,2026-06-15T05:49:00+08:00
PO-202510-001426,SUP-058,2025-10-27T13:01:00+08:00,2025-11-01T13:01:00+08:00,in_transit,CNY,30140.0,90,采购一组,1,2025-12-01T13:01:00+08:00
PO-202507-001427,SUP-035,2025-07-16T15:52:00+08:00,2025-07-18T15:52:00+08:00,received,CNY,7680312.66,30,采购一组,3,2025-08-16T15:52:00+08:00
PO-202605-001428,SUP-060,2026-05-01T12:54:00+08:00,2026-05-08T12:54:00+08:00,received,CNY,13167430.69,15,采购一组,4,2026-06-01T12:54:00+08:00
PO-202601-001429,SUP-022,2026-01-05T07:38:00+08:00,2026-01-09T07:38:00+08:00,confirmed,CNY,7857658.97,90,采购一组,3,2026-01-23T07:38:00+08:00
PO-202512-001430,SUP-039,2025-12-06T20:41:00+08:00,2025-12-10T20:41:00+08:00,received,CNY,12255625.7,60,采购二组,3,2025-12-22T20:41:00+08:00
PO-202605-001431,SUP-001,2026-05-20T12:29:00+08:00,2026-05-27T12:29:00+08:00,received,CNY,10123382.82,90,战略采购组,4,2026-06-15T08:00:00+08:00
PO-202511-001432,SUP-010,2025-11-27T09:39:00+08:00,2025-12-04T09:39:00+08:00,delayed,CNY,12753593.98,30,战略采购组,2,2025-12-09T09:39:00+08:00
PO-202510-001433,SUP-060,2025-10-11T10:38:00+08:00,2025-10-15T10:38:00+08:00,received,CNY,13914034.63,45,采购二组,4,2025-11-23T10:38:00+08:00
PO-202604-001434,SUP-019,2026-04-08T02:22:00+08:00,2026-04-13T02:22:00+08:00,in_transit,CNY,2504342.13,90,采购二组,3,2026-05-21T02:22:00+08:00
PO-202604-001435,SUP-023,2026-04-30T02:40:00+08:00,2026-05-07T02:40:00+08:00,delayed,CNY,4658690.69,45,战略采购组,4,2026-05-03T02:40:00+08:00
PO-202512-001436,SUP-006,2025-12-01T18:40:00+08:00,2025-12-06T18:40:00+08:00,in_transit,CNY,9656567.94,15,采购二组,3,2026-01-04T18:40:00+08:00
PO-202511-001437,SUP-046,2025-11-30T22:52:00+08:00,2025-12-04T22:52:00+08:00,received,CNY,5335147.5,90,战略采购组,4,2025-12-16T22:52:00+08:00
PO-202602-001438,SUP-022,2026-02-11T13:33:00+08:00,2026-02-12T13:33:00+08:00,delayed,CNY,1092394.8,30,战略采购组,1,2026-03-13T13:33:00+08:00
PO-202508-001439,SUP-032,2025-08-22T01:25:00+08:00,2025-08-29T01:25:00+08:00,in_transit,CNY,5012920.87,15,采购二组,3,2025-09-02T01:25:00+08:00
PO-202605-001440,SUP-018,2026-05-19T23:22:00+08:00,2026-05-24T23:22:00+08:00,confirmed,CNY,3224865.32,15,战略采购组,1,2026-05-20T23:22:00+08:00
PO-202510-001441,SUP-012,2025-10-27T05:12:00+08:00,2025-11-03T05:12:00+08:00,received,CNY,5450823.28,30,采购一组,1,2025-11-05T05:12:00+08:00
PO-202511-001442,SUP-035,2025-11-02T17:22:00+08:00,2025-11-06T17:22:00+08:00,confirmed,CNY,2280807.69,45,采购一组,2,2025-11-05T17:22:00+08:00
PO-202507-001443,SUP-009,2025-07-17T17:03:00+08:00,2025-07-21T17:03:00+08:00,confirmed,CNY,5704556.32,30,战略采购组,4,2025-08-27T17:03:00+08:00
PO-202603-001444,SUP-024,2026-03-06T03:43:00+08:00,2026-03-08T03:43:00+08:00,received,CNY,3883097.45,15,战略采购组,2,2026-04-17T03:43:00+08:00
PO-202602-001445,SUP-046,2026-02-26T17:15:00+08:00,2026-03-05T17:15:00+08:00,received,CNY,5598366.49,90,战略采购组,4,2026-03-14T17:15:00+08:00
PO-202507-001446,SUP-037,2025-07-25T01:26:00+08:00,2025-08-01T01:26:00+08:00,in_transit,CNY,7979460.71,90,采购一组,3,2025-08-03T01:26:00+08:00
PO-202512-001447,SUP-039,2025-12-30T18:25:00+08:00,2026-01-01T18:25:00+08:00,in_transit,CNY,4645849.98,60,采购二组,2,2026-01-01T18:25:00+08:00
PO-202506-001448,SUP-055,2025-06-23T17:30:00+08:00,2025-06-27T17:30:00+08:00,received,CNY,7581390.66,15,战略采购组,3,2025-08-04T17:30:00+08:00
PO-202510-001449,SUP-016,2025-10-10T11:18:00+08:00,2025-10-17T11:18:00+08:00,delayed,CNY,12538827.97,45,战略采购组,4,2025-10-21T11:18:00+08:00
PO-202605-001450,SUP-035,2026-05-18T15:46:00+08:00,2026-05-22T15:46:00+08:00,received,CNY,9226741.0,60,战略采购组,4,2026-05-31T15:46:00+08:00
PO-202509-001451,SUP-014,2025-09-17T09:49:00+08:00,2025-09-24T09:49:00+08:00,confirmed,CNY,5956793.8,30,采购一组,1,2025-09-27T09:49:00+08:00
PO-202510-001452,SUP-028,2025-10-29T11:44:00+08:00,2025-11-02T11:44:00+08:00,in_transit,CNY,6893617.53,45,战略采购组,4,2025-12-02T11:44:00+08:00
PO-202605-001453,SUP-050,2026-05-19T01:41:00+08:00,2026-05-24T01:41:00+08:00,in_transit,CNY,10001889.9,15,采购一组,2,2026-05-29T01:41:00+08:00
PO-202511-001454,SUP-008,2025-11-28T17:33:00+08:00,2025-11-30T17:33:00+08:00,draft,CNY,4008821.5,90,采购一组,2,2025-12-10T17:33:00+08:00
PO-202509-001455,SUP-014,2025-09-20T14:25:00+08:00,2025-09-27T14:25:00+08:00,received,CNY,4174661.6,45,战略采购组,1,2025-10-31T14:25:00+08:00
PO-202606-001456,SUP-053,2026-06-09T13:58:00+08:00,2026-06-13T13:58:00+08:00,confirmed,CNY,2945451.6,60,采购二组,1,2026-06-15T08:00:00+08:00
PO-202509-001457,SUP-031,2025-09-01T13:45:00+08:00,2025-09-06T13:45:00+08:00,received,CNY,6439191.06,90,采购一组,4,2025-09-30T13:45:00+08:00
PO-202603-001458,SUP-029,2026-03-06T13:08:00+08:00,2026-03-08T13:08:00+08:00,received,CNY,586392.35,30,采购一组,1,2026-04-19T13:08:00+08:00
PO-202510-001459,SUP-011,2025-10-13T03:14:00+08:00,2025-10-20T03:14:00+08:00,delayed,CNY,1496661.84,15,采购一组,3,2025-11-24T03:14:00+08:00
PO-202509-001460,SUP-016,2025-09-06T00:48:00+08:00,2025-09-13T00:48:00+08:00,received,CNY,684195.26,45,采购二组,1,2025-10-11T00:48:00+08:00
PO-202605-001461,SUP-006,2026-05-21T09:05:00+08:00,2026-05-26T09:05:00+08:00,received,CNY,7519234.25,60,采购一组,1,2026-06-15T08:00:00+08:00
PO-202511-001462,SUP-050,2025-11-14T14:20:00+08:00,2025-11-16T14:20:00+08:00,received,CNY,10475878.13,45,采购二组,1,2025-11-18T14:20:00+08:00
PO-202601-001463,SUP-046,2026-01-29T08:38:00+08:00,2026-01-30T08:38:00+08:00,received,CNY,759458.7,30,采购一组,1,2026-02-07T08:38:00+08:00
PO-202605-001464,SUP-052,2026-05-10T15:16:00+08:00,2026-05-15T15:16:00+08:00,received,CNY,1533738.76,30,战略采购组,3,2026-05-12T15:16:00+08:00
PO-202601-001465,SUP-040,2026-01-04T17:36:00+08:00,2026-01-07T17:36:00+08:00,in_transit,CNY,1665774.7,60,采购一组,4,2026-02-12T17:36:00+08:00
