inventory_id,material_id,warehouse_id,on_hand_qty,allocated_qty,available_qty,in_transit_qty,quality_hold_qty,safety_stock_qty,reorder_point_qty,average_unit_cost,last_counted_at,updated_at
INV-0095-04,MAT-0095,WH-04,1023,187,836,692,0,945,1275,323.1,2026-05-24T08:00:00+08:00,2026-06-15T06:18:00+08:00
INV-0095-05,MAT-0095,WH-05,491,13,478,235,15,945,1275,323.1,2026-06-02T08:00:00+08:00,2026-06-15T05:55:00+08:00
INV-0095-06,MAT-0095,WH-06,1199,101,1098,602,22,945,1275,323.1,2026-05-29T08:00:00+08:00,2026-06-15T07:28:00+08:00
INV-0096-01,MAT-0096,WH-01,298,69,229,11,10,140,189,248.33,2026-06-11T08:00:00+08:00,2026-06-15T06:47:00+08:00
INV-0096-02,MAT-0096,WH-02,78,25,53,52,1,140,189,248.33,2026-06-15T08:00:00+08:00,2026-06-15T06:43:00+08:00
INV-0096-03,MAT-0096,WH-03,99,10,89,165,2,140,189,248.33,2026-06-02T08:00:00+08:00,2026-06-15T05:06:00+08:00
INV-0096-04,MAT-0096,WH-04,314,76,238,90,11,140,189,248.33,2026-06-14T08:00:00+08:00,2026-06-15T05:12:00+08:00
INV-0096-05,MAT-0096,WH-05,319,47,272,120,7,140,189,248.33,2026-05-28T08:00:00+08:00,2026-06-15T05:35:00+08:00
INV-0096-06,MAT-0096,WH-06,75,1,74,94,1,140,189,248.33,2026-05-28T08:00:00+08:00,2026-06-15T05:29:00+08:00
INV-0097-01,MAT-0097,WH-01,1445,196,1249,1418,2,1324,1788,767.52,2026-06-14T08:00:00+08:00,2026-06-15T05:43:00+08:00
INV-0097-02,MAT-0097,WH-02,2594,508,2086,603,42,1324,1788,767.52,2026-05-23T08:00:00+08:00,2026-06-15T05:52:00+08:00
INV-0097-03,MAT-0097,WH-03,2314,133,2181,474,66,1324,1788,767.52,2026-06-15T08:00:00+08:00,2026-06-15T07:19:00+08:00
INV-0097-04,MAT-0097,WH-04,2694,302,2392,809,51,1324,1788,767.52,2026-06-15T08:00:00+08:00,2026-06-15T07:38:00+08:00
INV-0097-05,MAT-0097,WH-05,2464,85,2379,445,55,1324,1788,767.52,2026-06-13T08:00:00+08:00,2026-06-15T05:34:00+08:00
INV-0097-06,MAT-0097,WH-06,939,296,643,1237,1,1324,1788,767.52,2026-06-15T08:00:00+08:00,2026-06-15T07:18:00+08:00
INV-0098-01,MAT-0098,WH-01,2263,59,2204,68,88,1065,1437,86.69,2026-05-25T08:00:00+08:00,2026-06-15T07:44:00+08:00
INV-0098-02,MAT-0098,WH-02,1518,390,1128,718,4,1065,1437,86.69,2026-05-18T08:00:00+08:00,2026-06-15T05:20:00+08:00
INV-0098-03,MAT-0098,WH-03,1566,370,1196,446,48,1065,1437,86.69,2026-05-25T08:00:00+08:00,2026-06-15T05:24:00+08:00
INV-0098-04,MAT-0098,WH-04,403,68,335,44,7,1065,1437,86.69,2026-05-26T08:00:00+08:00,2026-06-15T05:36:00+08:00
INV-0098-05,MAT-0098,WH-05,1051,93,958,613,30,1065,1437,86.69,2026-05-22T08:00:00+08:00,2026-06-15T07:16:00+08:00
INV-0098-06,MAT-0098,WH-06,881,0,881,1127,27,1065,1437,86.69,2026-05-25T08:00:00+08:00,2026-06-15T07:01:00+08:00
INV-0099-01,MAT-0099,WH-01,985,222,763,297,34,497,671,40.49,2026-06-01T08:00:00+08:00,2026-06-15T06:07:00+08:00
INV-0099-02,MAT-0099,WH-02,1046,285,761,423,33,497,671,40.49,2026-06-11T08:00:00+08:00,2026-06-15T06:39:00+08:00
INV-0099-03,MAT-0099,WH-03,1036,16,1020,331,8,497,671,40.49,2026-06-07T08:00:00+08:00,2026-06-15T07:31:00+08:00
INV-0099-04,MAT-0099,WH-04,560,86,474,248,6,497,671,40.49,2026-05-26T08:00:00+08:00,2026-06-15T05:46:00+08:00
INV-0099-05,MAT-0099,WH-05,457,37,420,537,15,497,671,40.49,2026-06-01T08:00:00+08:00,2026-06-15T07:22:00+08:00
INV-0099-06,MAT-0099,WH-06,855,102,753,508,10,497,671,40.49,2026-06-09T08:00:00+08:00,2026-06-15T05:21:00+08:00
INV-0100-01,MAT-0100,WH-01,973,48,925,547,9,624,842,282.58,2026-05-26T08:00:00+08:00,2026-06-15T07:18:00+08:00
INV-0100-02,MAT-0100,WH-02,274,47,227,324,4,624,842,282.58,2026-06-15T08:00:00+08:00,2026-06-15T07:05:00+08:00
INV-0100-03,MAT-0100,WH-03,196,64,132,488,4,624,842,282.58,2026-05-27T08:00:00+08:00,2026-06-15T06:54:00+08:00
INV-0100-04,MAT-0100,WH-04,299,86,213,609,5,624,842,282.58,2026-06-12T08:00:00+08:00,2026-06-15T06:14:00+08:00
INV-0100-05,MAT-0100,WH-05,1400,184,1216,392,49,624,842,282.58,2026-05-19T08:00:00+08:00,2026-06-15T07:51:00+08:00
INV-0100-06,MAT-0100,WH-06,1496,97,1399,461,52,624,842,282.58,2026-05-31T08:00:00+08:00,2026-06-15T07:09:00+08:00
INV-0101-01,MAT-0101,WH-01,21,6,15,8,0,30,40,356.23,2026-05-25T08:00:00+08:00,2026-06-15T06:01:00+08:00
INV-0101-02,MAT-0101,WH-02,59,7,52,1,0,30,40,356.23,2026-05-20T08:00:00+08:00,2026-06-15T06:03:00+08:00
INV-0101-03,MAT-0101,WH-03,17,4,13,21,0,30,40,356.23,2026-05-18T08:00:00+08:00,2026-06-15T06:48:00+08:00
INV-0101-04,MAT-0101,WH-04,6,0,6,14,0,30,40,356.23,2026-06-04T08:00:00+08:00,2026-06-15T06:43:00+08:00
INV-0101-05,MAT-0101,WH-05,46,11,35,11,0,30,40,356.23,2026-06-15T08:00:00+08:00,2026-06-15T07:06:00+08:00
INV-0101-06,MAT-0101,WH-06,58,4,54,13,0,30,40,356.23,2026-05-27T08:00:00+08:00,2026-06-15T05:12:00+08:00
INV-0102-01,MAT-0102,WH-01,78,26,52,17,1,45,61,41.49,2026-05-30T08:00:00+08:00,2026-06-15T05:56:00+08:00
INV-0102-02,MAT-0102,WH-02,109,29,80,34,3,45,61,41.49,2026-06-02T08:00:00+08:00,2026-06-15T07:47:00+08:00
INV-0102-03,MAT-0102,WH-03,24,4,20,26,0,45,61,41.49,2026-06-02T08:00:00+08:00,2026-06-15T06:15:00+08:00
INV-0102-04,MAT-0102,WH-04,15,2,13,45,0,45,61,41.49,2026-05-25T08:00:00+08:00,2026-06-15T05:39:00+08:00
INV-0102-05,MAT-0102,WH-05,51,7,44,10,0,45,61,41.49,2026-05-29T08:00:00+08:00,2026-06-15T05:03:00+08:00
INV-0102-06,MAT-0102,WH-06,37,6,31,26,0,45,61,41.49,2026-05-22T08:00:00+08:00,2026-06-15T06:56:00+08:00
INV-0103-01,MAT-0103,WH-01,1086,274,812,270,19,496,670,621.11,2026-05-30T08:00:00+08:00,2026-06-15T05:38:00+08:00
INV-0103-02,MAT-0103,WH-02,610,75,535,579,13,496,670,621.11,2026-06-08T08:00:00+08:00,2026-06-15T05:46:00+08:00
INV-0103-03,MAT-0103,WH-03,278,40,238,12,0,496,670,621.11,2026-06-02T08:00:00+08:00,2026-06-15T05:05:00+08:00
INV-0103-04,MAT-0103,WH-04,484,120,364,448,3,496,670,621.11,2026-05-20T08:00:00+08:00,2026-06-15T07:24:00+08:00
INV-0103-05,MAT-0103,WH-05,317,41,276,281,6,496,670,621.11,2026-05-19T08:00:00+08:00,2026-06-15T05:48:00+08:00
INV-0103-06,MAT-0103,WH-06,997,134,863,37,38,496,670,621.11,2026-06-06T08:00:00+08:00,2026-06-15T06:05:00+08:00
INV-0104-01,MAT-0104,WH-01,111,22,89,145,2,291,392,728.18,2026-06-06T08:00:00+08:00,2026-06-15T05:09:00+08:00
INV-0104-02,MAT-0104,WH-02,400,42,358,286,11,291,392,728.18,2026-06-13T08:00:00+08:00,2026-06-15T06:31:00+08:00
INV-0104-03,MAT-0104,WH-03,239,16,223,252,5,291,392,728.18,2026-05-26T08:00:00+08:00,2026-06-15T06:08:00+08:00
INV-0104-04,MAT-0104,WH-04,371,7,364,235,10,291,392,728.18,2026-05-31T08:00:00+08:00,2026-06-15T05:27:00+08:00
INV-0104-05,MAT-0104,WH-05,268,56,212,106,3,291,392,728.18,2026-06-02T08:00:00+08:00,2026-06-15T06:11:00+08:00
INV-0104-06,MAT-0104,WH-06,338,96,242,104,13,291,392,728.18,2026-05-31T08:00:00+08:00,2026-06-15T05:52:00+08:00
INV-0105-01,MAT-0105,WH-01,1878,296,1582,380,8,843,1138,600.14,2026-05-25T08:00:00+08:00,2026-06-15T07:20:00+08:00
INV-0105-02,MAT-0105,WH-02,1133,206,927,412,10,843,1138,600.14,2026-06-14T08:00:00+08:00,2026-06-15T07:12:00+08:00
INV-0105-03,MAT-0105,WH-03,818,89,729,473,26,843,1138,600.14,2026-06-05T08:00:00+08:00,2026-06-15T06:46:00+08:00
INV-0105-04,MAT-0105,WH-04,1857,407,1450,810,69,843,1138,600.14,2026-05-30T08:00:00+08:00,2026-06-15T05:00:00+08:00
INV-0105-05,MAT-0105,WH-05,1854,615,1239,557,56,843,1138,600.14,2026-06-07T08:00:00+08:00,2026-06-15T05:54:00+08:00
INV-0105-06,MAT-0105,WH-06,1116,34,1082,584,24,843,1138,600.14,2026-06-01T08:00:00+08:00,2026-06-15T05:47:00+08:00
INV-0106-01,MAT-0106,WH-01,1531,483,1048,264,4,700,945,608.12,2026-05-31T08:00:00+08:00,2026-06-15T07:14:00+08:00
INV-0106-02,MAT-0106,WH-02,652,141,511,659,21,700,945,608.12,2026-05-25T08:00:00+08:00,2026-06-15T06:40:00+08:00
INV-0106-03,MAT-0106,WH-03,1174,66,1108,719,12,700,945,608.12,2026-05-16T08:00:00+08:00,2026-06-15T06:46:00+08:00
INV-0106-04,MAT-0106,WH-04,687,131,556,121,15,700,945,608.12,2026-05-21T08:00:00+08:00,2026-06-15T06:23:00+08:00
INV-0106-05,MAT-0106,WH-05,433,69,364,449,7,700,945,608.12,2026-06-01T08:00:00+08:00,2026-06-15T07:35:00+08:00
INV-0106-06,MAT-0106,WH-06,712,26,686,361,0,700,945,608.12,2026-05-30T08:00:00+08:00,2026-06-15T06:50:00+08:00
INV-0107-01,MAT-0107,WH-01,1819,97,1722,222,51,1153,1557,341.98,2026-06-04T08:00:00+08:00,2026-06-15T05:44:00+08:00
INV-0107-02,MAT-0107,WH-02,1924,458,1466,1020,44,1153,1557,341.98,2026-05-26T08:00:00+08:00,2026-06-15T07:57:00+08:00
INV-0107-03,MAT-0107,WH-03,1844,629,1215,49,42,1153,1557,341.98,2026-06-10T08:00:00+08:00,2026-06-15T07:38:00+08:00
INV-0107-04,MAT-0107,WH-04,1616,25,1591,132,49,1153,1557,341.98,2026-05-23T08:00:00+08:00,2026-06-15T06:06:00+08:00
INV-0107-05,MAT-0107,WH-05,943,148,795,1175,16,1153,1557,341.98,2026-05-16T08:00:00+08:00,2026-06-15T07:21:00+08:00
INV-0107-06,MAT-0107,WH-06,872,65,807,712,16,1153,1557,341.98,2026-06-07T08:00:00+08:00,2026-06-15T06:02:00+08:00
INV-0108-01,MAT-0108,WH-01,650,217,433,43,14,1231,1662,248.6,2026-05-28T08:00:00+08:00,2026-06-15T07:10:00+08:00
INV-0108-02,MAT-0108,WH-02,2443,453,1990,21,71,1231,1662,248.6,2026-06-13T08:00:00+08:00,2026-06-15T06:20:00+08:00
INV-0108-03,MAT-0108,WH-03,2947,806,2141,437,5,1231,1662,248.6,2026-05-18T08:00:00+08:00,2026-06-15T06:16:00+08:00
INV-0108-04,MAT-0108,WH-04,1962,397,1565,1413,27,1231,1662,248.6,2026-06-03T08:00:00+08:00,2026-06-15T05:47:00+08:00
INV-0108-05,MAT-0108,WH-05,783,265,518,1232,28,1231,1662,248.6,2026-06-10T08:00:00+08:00,2026-06-15T06:45:00+08:00
INV-0108-06,MAT-0108,WH-06,943,150,793,692,6,1231,1662,248.6,2026-06-10T08:00:00+08:00,2026-06-15T06:52:00+08:00
INV-0109-01,MAT-0109,WH-01,334,54,280,249,0,370,500,32.36,2026-06-02T08:00:00+08:00,2026-06-15T07:11:00+08:00
INV-0109-02,MAT-0109,WH-02,348,104,244,395,4,370,500,32.36,2026-05-29T08:00:00+08:00,2026-06-15T06:36:00+08:00
INV-0109-03,MAT-0109,WH-03,152,5,147,206,1,370,500,32.36,2026-06-04T08:00:00+08:00,2026-06-15T05:11:00+08:00
INV-0109-04,MAT-0109,WH-04,414,24,390,112,5,370,500,32.36,2026-05-19T08:00:00+08:00,2026-06-15T07:39:00+08:00
INV-0109-05,MAT-0109,WH-05,809,180,629,38,20,370,500,32.36,2026-05-17T08:00:00+08:00,2026-06-15T06:39:00+08:00
INV-0109-06,MAT-0109,WH-06,223,22,201,341,6,370,500,32.36,2026-05-27T08:00:00+08:00,2026-06-15T07:06:00+08:00
INV-0110-01,MAT-0110,WH-01,1869,25,1844,222,59,811,1095,14.96,2026-05-28T08:00:00+08:00,2026-06-15T05:53:00+08:00
INV-0110-02,MAT-0110,WH-02,777,178,599,383,6,811,1095,14.96,2026-06-06T08:00:00+08:00,2026-06-15T07:40:00+08:00
INV-0110-03,MAT-0110,WH-03,1434,450,984,749,29,811,1095,14.96,2026-05-18T08:00:00+08:00,2026-06-15T07:40:00+08:00
INV-0110-04,MAT-0110,WH-04,1742,214,1528,130,39,811,1095,14.96,2026-05-21T08:00:00+08:00,2026-06-15T06:28:00+08:00
INV-0110-05,MAT-0110,WH-05,584,129,455,860,1,811,1095,14.96,2026-05-18T08:00:00+08:00,2026-06-15T05:34:00+08:00
INV-0110-06,MAT-0110,WH-06,844,282,562,50,4,811,1095,14.96,2026-06-01T08:00:00+08:00,2026-06-15T07:02:00+08:00
INV-0111-01,MAT-0111,WH-01,706,4,702,326,3,395,534,42.47,2026-05-27T08:00:00+08:00,2026-06-15T06:38:00+08:00
INV-0111-02,MAT-0111,WH-02,503,89,414,233,0,395,534,42.47,2026-05-31T08:00:00+08:00,2026-06-15T05:55:00+08:00
INV-0111-03,MAT-0111,WH-03,911,147,764,389,26,395,534,42.47,2026-05-28T08:00:00+08:00,2026-06-15T07:28:00+08:00
INV-0111-04,MAT-0111,WH-04,703,172,531,194,0,395,534,42.47,2026-05-19T08:00:00+08:00,2026-06-15T07:25:00+08:00
INV-0111-05,MAT-0111,WH-05,256,35,221,190,6,395,534,42.47,2026-05-21T08:00:00+08:00,2026-06-15T07:16:00+08:00
INV-0111-06,MAT-0111,WH-06,533,57,476,307,13,395,534,42.47,2026-05-17T08:00:00+08:00,2026-06-15T06:45:00+08:00
INV-0112-01,MAT-0112,WH-01,2423,445,1978,772,1,3042,4107,16.8,2026-05-26T08:00:00+08:00,2026-06-15T05:39:00+08:00
INV-0112-02,MAT-0112,WH-02,2190,703,1487,2256,29,3042,4107,16.8,2026-06-11T08:00:00+08:00,2026-06-15T06:53:00+08:00
INV-0112-03,MAT-0112,WH-03,7037,766,6271,323,151,3042,4107,16.8,2026-05-21T08:00:00+08:00,2026-06-15T06:42:00+08:00
INV-0112-04,MAT-0112,WH-04,3301,864,2437,3521,87,3042,4107,16.8,2026-05-29T08:00:00+08:00,2026-06-15T05:54:00+08:00
INV-0112-05,MAT-0112,WH-05,793,6,787,2627,29,3042,4107,16.8,2026-05-23T08:00:00+08:00,2026-06-15T05:29:00+08:00
INV-0112-06,MAT-0112,WH-06,7252,1082,6170,1591,128,3042,4107,16.8,2026-06-06T08:00:00+08:00,2026-06-15T05:41:00+08:00
INV-0113-01,MAT-0113,WH-01,317,35,282,221,2,682,921,84.19,2026-06-02T08:00:00+08:00,2026-06-15T05:45:00+08:00
INV-0113-02,MAT-0113,WH-02,1105,1,1104,725,15,682,921,84.19,2026-06-06T08:00:00+08:00,2026-06-15T06:06:00+08:00
INV-0113-03,MAT-0113,WH-03,599,100,499,570,10,682,921,84.19,2026-06-07T08:00:00+08:00,2026-06-15T05:13:00+08:00
INV-0113-04,MAT-0113,WH-04,549,12,537,247,5,682,921,84.19,2026-06-04T08:00:00+08:00,2026-06-15T05:12:00+08:00
INV-0113-05,MAT-0113,WH-05,1546,247,1299,32,60,682,921,84.19,2026-05-27T08:00:00+08:00,2026-06-15T07:40:00+08:00
INV-0113-06,MAT-0113,WH-06,1069,234,835,271,12,682,921,84.19,2026-06-09T08:00:00+08:00,2026-06-15T05:04:00+08:00
INV-0114-01,MAT-0114,WH-01,82,18,64,58,2,75,102,215.76,2026-06-06T08:00:00+08:00,2026-06-15T07:48:00+08:00
INV-0114-02,MAT-0114,WH-02,60,16,44,76,2,75,102,215.76,2026-06-15T08:00:00+08:00,2026-06-15T06:13:00+08:00
INV-0114-03,MAT-0114,WH-03,25,4,21,15,0,75,102,215.76,2026-05-17T08:00:00+08:00,2026-06-15T05:20:00+08:00
INV-0114-04,MAT-0114,WH-04,36,0,36,31,0,75,102,215.76,2026-05-30T08:00:00+08:00,2026-06-15T06:42:00+08:00
INV-0114-05,MAT-0114,WH-05,27,3,24,46,0,75,102,215.76,2026-06-04T08:00:00+08:00,2026-06-15T07:20:00+08:00
INV-0114-06,MAT-0114,WH-06,165,17,148,85,2,75,102,215.76,2026-06-10T08:00:00+08:00,2026-06-15T07:15:00+08:00
INV-0115-01,MAT-0115,WH-01,4503,678,3825,1802,71,4181,5644,348.34,2026-06-15T08:00:00+08:00,2026-06-15T07:06:00+08:00
INV-0115-02,MAT-0115,WH-02,8285,499,7786,3020,168,4181,5644,348.34,2026-06-06T08:00:00+08:00,2026-06-15T05:50:00+08:00
INV-0115-03,MAT-0115,WH-03,1559,400,1159,4690,0,4181,5644,348.34,2026-06-07T08:00:00+08:00,2026-06-15T07:45:00+08:00
INV-0115-04,MAT-0115,WH-04,9014,1990,7024,4065,146,4181,5644,348.34,2026-05-22T08:00:00+08:00,2026-06-15T05:14:00+08:00
INV-0115-05,MAT-0115,WH-05,3266,240,3026,2562,33,4181,5644,348.34,2026-05-26T08:00:00+08:00,2026-06-15T06:43:00+08:00
INV-0115-06,MAT-0115,WH-06,6311,686,5625,1501,77,4181,5644,348.34,2026-06-15T08:00:00+08:00,2026-06-15T05:04:00+08:00
INV-0116-01,MAT-0116,WH-01,2267,100,2167,2843,52,3635,4907,99.89,2026-05-22T08:00:00+08:00,2026-06-15T07:31:00+08:00
INV-0116-02,MAT-0116,WH-02,7475,1736,5739,2477,2,3635,4907,99.89,2026-05-20T08:00:00+08:00,2026-06-15T07:34:00+08:00
INV-0116-03,MAT-0116,WH-03,7121,329,6792,129,79,3635,4907,99.89,2026-05-27T08:00:00+08:00,2026-06-15T05:11:00+08:00
INV-0116-04,MAT-0116,WH-04,4892,1135,3757,3987,27,3635,4907,99.89,2026-06-14T08:00:00+08:00,2026-06-15T06:11:00+08:00
INV-0116-05,MAT-0116,WH-05,2447,265,2182,2911,18,3635,4907,99.89,2026-06-09T08:00:00+08:00,2026-06-15T05:02:00+08:00
INV-0116-06,MAT-0116,WH-06,1694,419,1275,3616,61,3635,4907,99.89,2026-05-31T08:00:00+08:00,2026-06-15T06:11:00+08:00
INV-0117-01,MAT-0117,WH-01,294,24,270,90,4,348,470,185.14,2026-06-06T08:00:00+08:00,2026-06-15T05:32:00+08:00
INV-0117-02,MAT-0117,WH-02,94,6,88,71,3,348,470,185.14,2026-05-17T08:00:00+08:00,2026-06-15T05:05:00+08:00
INV-0117-03,MAT-0117,WH-03,797,223,574,151,23,348,470,185.14,2026-06-10T08:00:00+08:00,2026-06-15T05:36:00+08:00
INV-0117-04,MAT-0117,WH-04,769,262,507,230,23,348,470,185.14,2026-06-11T08:00:00+08:00,2026-06-15T06:36:00+08:00
INV-0117-05,MAT-0117,WH-05,408,7,401,275,14,348,470,185.14,2026-05-26T08:00:00+08:00,2026-06-15T05:33:00+08:00
INV-0117-06,MAT-0117,WH-06,498,107,391,295,11,348,470,185.14,2026-06-04T08:00:00+08:00,2026-06-15T05:19:00+08:00
INV-0118-01,MAT-0118,WH-01,205,35,170,209,2,308,415,337.1,2026-05-30T08:00:00+08:00,2026-06-15T05:36:00+08:00
INV-0118-02,MAT-0118,WH-02,413,78,335,362,7,308,415,337.1,2026-05-18T08:00:00+08:00,2026-06-15T06:08:00+08:00
INV-0118-03,MAT-0118,WH-03,146,6,140,147,3,308,415,337.1,2026-05-17T08:00:00+08:00,2026-06-15T06:05:00+08:00
INV-0118-04,MAT-0118,WH-04,186,39,147,99,1,308,415,337.1,2026-05-28T08:00:00+08:00,2026-06-15T05:48:00+08:00
INV-0118-05,MAT-0118,WH-05,199,11,188,207,5,308,415,337.1,2026-06-04T08:00:00+08:00,2026-06-15T07:16:00+08:00
INV-0118-06,MAT-0118,WH-06,118,11,107,310,4,308,415,337.1,2026-06-01T08:00:00+08:00,2026-06-15T06:44:00+08:00
INV-0119-01,MAT-0119,WH-01,420,87,333,303,11,355,479,2.36,2026-06-13T08:00:00+08:00,2026-06-15T05:21:00+08:00
INV-0119-02,MAT-0119,WH-02,581,156,425,255,15,355,479,2.36,2026-05-30T08:00:00+08:00,2026-06-15T05:53:00+08:00
INV-0119-03,MAT-0119,WH-03,472,30,442,30,0,355,479,2.36,2026-06-09T08:00:00+08:00,2026-06-15T07:46:00+08:00
INV-0119-04,MAT-0119,WH-04,565,31,534,76,3,355,479,2.36,2026-06-08T08:00:00+08:00,2026-06-15T07:18:00+08:00
INV-0119-05,MAT-0119,WH-05,148,33,115,210,1,355,479,2.36,2026-05-23T08:00:00+08:00,2026-06-15T05:05:00+08:00
INV-0119-06,MAT-0119,WH-06,473,46,427,25,8,355,479,2.36,2026-05-20T08:00:00+08:00,2026-06-15T07:17:00+08:00
INV-0120-01,MAT-0120,WH-01,284,25,259,130,8,135,182,15.17,2026-05-30T08:00:00+08:00,2026-06-15T06:32:00+08:00
INV-0120-02,MAT-0120,WH-02,83,2,81,48,1,135,182,15.17,2026-05-28T08:00:00+08:00,2026-06-15T06:58:00+08:00
INV-0120-03,MAT-0120,WH-03,94,23,71,134,0,135,182,15.17,2026-05-20T08:00:00+08:00,2026-06-15T06:56:00+08:00
INV-0120-04,MAT-0120,WH-04,237,74,163,17,2,135,182,15.17,2026-06-02T08:00:00+08:00,2026-06-15T06:53:00+08:00
INV-0120-05,MAT-0120,WH-05,219,33,186,27,0,135,182,15.17,2026-05-23T08:00:00+08:00,2026-06-15T06:41:00+08:00
INV-0120-06,MAT-0120,WH-06,123,27,96,24,4,135,182,15.17,2026-06-10T08:00:00+08:00,2026-06-15T05:47:00+08:00
INV-0121-01,MAT-0121,WH-01,2007,325,1682,2014,30,1740,2349,160.35,2026-06-05T08:00:00+08:00,2026-06-15T06:55:00+08:00
INV-0121-02,MAT-0121,WH-02,1655,308,1347,1413,8,1740,2349,160.35,2026-05-25T08:00:00+08:00,2026-06-15T07:19:00+08:00
INV-0121-03,MAT-0121,WH-03,3337,1039,2298,369,71,1740,2349,160.35,2026-05-17T08:00:00+08:00,2026-06-15T06:13:00+08:00
INV-0121-04,MAT-0121,WH-04,3315,125,3190,1821,11,1740,2349,160.35,2026-06-09T08:00:00+08:00,2026-06-15T07:16:00+08:00
INV-0121-05,MAT-0121,WH-05,3965,982,2983,1997,135,1740,2349,160.35,2026-05-24T08:00:00+08:00,2026-06-15T06:14:00+08:00
INV-0121-06,MAT-0121,WH-06,1939,318,1621,165,4,1740,2349,160.35,2026-06-11T08:00:00+08:00,2026-06-15T07:09:00+08:00
INV-0122-01,MAT-0122,WH-01,442,43,399,2,8,675,911,77.46,2026-05-16T08:00:00+08:00,2026-06-15T06:43:00+08:00
INV-0122-02,MAT-0122,WH-02,1312,455,857,565,42,675,911,77.46,2026-05-17T08:00:00+08:00,2026-06-15T07:21:00+08:00
INV-0122-03,MAT-0122,WH-03,1546,430,1116,770,20,675,911,77.46,2026-06-11T08:00:00+08:00,2026-06-15T05:08:00+08:00
INV-0122-04,MAT-0122,WH-04,1182,368,814,371,18,675,911,77.46,2026-06-11T08:00:00+08:00,2026-06-15T07:06:00+08:00
INV-0122-05,MAT-0122,WH-05,499,92,407,688,13,675,911,77.46,2026-05-21T08:00:00+08:00,2026-06-15T06:03:00+08:00
INV-0122-06,MAT-0122,WH-06,408,135,273,450,8,675,911,77.46,2026-05-27T08:00:00+08:00,2026-06-15T06:33:00+08:00
INV-0123-01,MAT-0123,WH-01,1239,231,1008,336,6,660,891,125.96,2026-05-30T08:00:00+08:00,2026-06-15T06:13:00+08:00
INV-0123-02,MAT-0123,WH-02,222,22,200,464,6,660,891,125.96,2026-05-20T08:00:00+08:00,2026-06-15T06:18:00+08:00
INV-0123-03,MAT-0123,WH-03,479,15,464,152,16,660,891,125.96,2026-05-31T08:00:00+08:00,2026-06-15T06:33:00+08:00
INV-0123-04,MAT-0123,WH-04,1147,171,976,39,21,660,891,125.96,2026-06-10T08:00:00+08:00,2026-06-15T07:34:00+08:00
INV-0123-05,MAT-0123,WH-05,1179,111,1068,224,32,660,891,125.96,2026-05-24T08:00:00+08:00,2026-06-15T05:55:00+08:00
INV-0123-06,MAT-0123,WH-06,621,105,516,382,4,660,891,125.96,2026-06-02T08:00:00+08:00,2026-06-15T05:21:00+08:00
INV-0124-01,MAT-0124,WH-01,367,98,269,42,5,340,459,449.98,2026-05-20T08:00:00+08:00,2026-06-15T05:39:00+08:00
INV-0124-02,MAT-0124,WH-02,492,0,492,80,17,340,459,449.98,2026-06-07T08:00:00+08:00,2026-06-15T06:49:00+08:00
INV-0124-03,MAT-0124,WH-03,121,18,103,148,1,340,459,449.98,2026-06-07T08:00:00+08:00,2026-06-15T08:00:00+08:00
INV-0124-04,MAT-0124,WH-04,486,143,343,351,14,340,459,449.98,2026-05-24T08:00:00+08:00,2026-06-15T07:32:00+08:00
INV-0124-05,MAT-0124,WH-05,588,157,431,381,1,340,459,449.98,2026-05-20T08:00:00+08:00,2026-06-15T05:52:00+08:00
INV-0124-06,MAT-0124,WH-06,513,31,482,381,7,340,459,449.98,2026-06-13T08:00:00+08:00,2026-06-15T05:28:00+08:00
INV-0125-01,MAT-0125,WH-01,91,3,88,58,1,118,159,797.63,2026-05-29T08:00:00+08:00,2026-06-15T06:58:00+08:00
INV-0125-02,MAT-0125,WH-02,176,14,162,75,1,118,159,797.63,2026-06-15T08:00:00+08:00,2026-06-15T07:02:00+08:00
INV-0125-03,MAT-0125,WH-03,43,10,33,54,1,118,159,797.63,2026-05-31T08:00:00+08:00,2026-06-15T06:35:00+08:00
INV-0125-04,MAT-0125,WH-04,158,11,147,139,2,118,159,797.63,2026-06-06T08:00:00+08:00,2026-06-15T06:41:00+08:00
INV-0125-05,MAT-0125,WH-05,118,1,117,121,0,118,159,797.63,2026-05-27T08:00:00+08:00,2026-06-15T07:50:00+08:00
INV-0125-06,MAT-0125,WH-06,176,5,171,44,6,118,159,797.63,2026-05-23T08:00:00+08:00,2026-06-15T07:39:00+08:00
INV-0126-01,MAT-0126,WH-01,297,80,217,13,5,129,174,431.48,2026-06-03T08:00:00+08:00,2026-06-15T07:29:00+08:00
INV-0126-02,MAT-0126,WH-02,122,24,98,52,4,129,174,431.48,2026-05-20T08:00:00+08:00,2026-06-15T05:30:00+08:00
INV-0126-03,MAT-0126,WH-03,148,19,129,144,1,129,174,431.48,2026-06-14T08:00:00+08:00,2026-06-15T07:53:00+08:00
INV-0126-04,MAT-0126,WH-04,54,7,47,30,1,129,174,431.48,2026-05-24T08:00:00+08:00,2026-06-15T06:51:00+08:00
INV-0126-05,MAT-0126,WH-05,233,12,221,94,3,129,174,431.48,2026-06-08T08:00:00+08:00,2026-06-15T06:35:00+08:00
INV-0126-06,MAT-0126,WH-06,95,16,79,150,2,129,174,431.48,2026-06-14T08:00:00+08:00,2026-06-15T07:51:00+08:00
