sales_order_line_id,sales_order_id,line_no,material_id,warehouse_id,ordered_qty,allocated_qty,shipped_qty,unit_price,line_amount,requested_delivery_at,updated_at
SO-202511-003323-01,SO-202511-003323,1,MAT-0125,WH-06,2879,2879,2879,1420.16,4088635.22,2025-11-17T13:57:00+08:00,2025-12-08T13:57:00+08:00
SO-202511-003323-02,SO-202511-003323,2,MAT-0063,WH-03,1389,1389,1389,131.09,182084.19,2025-11-17T13:57:00+08:00,2025-11-27T13:57:00+08:00
SO-202511-003323-03,SO-202511-003323,3,MAT-0040,WH-03,1296,1296,1296,34.7,44965.72,2025-11-17T13:57:00+08:00,2025-12-06T13:57:00+08:00
SO-202511-003323-04,SO-202511-003323,4,MAT-0003,WH-06,3494,3494,3494,512.88,1791994.97,2025-11-17T13:57:00+08:00,2025-12-01T13:57:00+08:00
SO-202511-003323-05,SO-202511-003323,5,MAT-0065,WH-04,4264,4264,4264,482.6,2057812.01,2025-11-17T13:57:00+08:00,2025-12-03T13:57:00+08:00
SO-202512-003324-01,SO-202512-003324,1,MAT-0098,WH-03,2784,2784,2784,118.43,329695.36,2025-12-19T06:37:00+08:00,2025-12-19T06:37:00+08:00
SO-202512-003324-02,SO-202512-003324,2,MAT-0231,WH-05,643,643,643,483.59,310949.61,2025-12-19T06:37:00+08:00,2025-12-17T06:37:00+08:00
SO-202512-003324-03,SO-202512-003324,3,MAT-0109,WH-01,1883,1883,1883,57.51,108295.62,2025-12-19T06:37:00+08:00,2025-12-21T06:37:00+08:00
SO-202512-003324-04,SO-202512-003324,4,MAT-0134,WH-01,3885,3885,3885,354.53,1377347.56,2025-12-19T06:37:00+08:00,2026-01-12T06:37:00+08:00
SO-202604-003325-01,SO-202604-003325,1,MAT-0018,WH-04,2654,979,2238,40.86,108442.97,2026-04-08T18:11:00+08:00,2026-04-24T18:11:00+08:00
SO-202604-003325-02,SO-202604-003325,2,MAT-0206,WH-05,1229,740,651,135.63,166688.28,2026-04-08T18:11:00+08:00,2026-04-13T18:11:00+08:00
SO-202604-003325-03,SO-202604-003325,3,MAT-0156,WH-05,1085,655,173,26.34,28574.76,2026-04-08T18:11:00+08:00,2026-04-25T18:11:00+08:00
SO-202510-003326-01,SO-202510-003326,1,MAT-0108,WH-02,1823,1823,1823,448.19,817045.69,2025-10-09T13:37:00+08:00,2025-10-09T13:37:00+08:00
SO-202604-003327-01,SO-202604-003327,1,MAT-0229,WH-04,1891,435,359,414.31,783456.63,2026-04-27T04:45:00+08:00,2026-05-17T04:45:00+08:00
SO-202605-003328-01,SO-202605-003328,1,MAT-0092,WH-03,268,251,146,279.75,74972.44,2026-05-09T07:36:00+08:00,2026-05-22T07:36:00+08:00
SO-202605-003328-02,SO-202605-003328,2,MAT-0182,WH-05,1918,411,741,433.73,831902.8,2026-05-09T07:36:00+08:00,2026-05-30T07:36:00+08:00
SO-202605-003328-03,SO-202605-003328,3,MAT-0194,WH-03,4330,1902,439,20.7,89649.71,2026-05-09T07:36:00+08:00,2026-05-29T07:36:00+08:00
SO-202605-003328-04,SO-202605-003328,4,MAT-0123,WH-04,204,97,105,192.74,39319.75,2026-05-09T07:36:00+08:00,2026-05-27T07:36:00+08:00
SO-202605-003328-05,SO-202605-003328,5,MAT-0130,WH-01,4336,4299,3614,937.03,4062942.1,2026-05-09T07:36:00+08:00,2026-05-27T07:36:00+08:00
SO-202602-003329-01,SO-202602-003329,1,MAT-0187,WH-02,1337,843,254,49.78,66558.75,2026-02-03T20:31:00+08:00,2026-02-05T20:31:00+08:00
SO-202602-003329-02,SO-202602-003329,2,MAT-0209,WH-03,3085,2506,673,1431.88,4417362.06,2026-02-03T20:31:00+08:00,2026-02-15T20:31:00+08:00
SO-202602-003329-03,SO-202602-003329,3,MAT-0136,WH-02,2042,1642,1276,1097.26,2240614.85,2026-02-03T20:31:00+08:00,2026-02-24T20:31:00+08:00
SO-202602-003329-04,SO-202602-003329,4,MAT-0132,WH-02,2028,1625,1821,56.26,114094.7,2026-02-03T20:31:00+08:00,2026-03-02T20:31:00+08:00
SO-202602-003329-05,SO-202602-003329,5,MAT-0062,WH-03,4189,921,2817,1526.19,6393190.63,2026-02-03T20:31:00+08:00,2026-02-17T20:31:00+08:00
SO-202601-003330-01,SO-202601-003330,1,MAT-0151,WH-02,1736,725,565,195.8,339908.91,2026-01-13T05:04:00+08:00,2026-02-05T05:04:00+08:00
SO-202512-003331-01,SO-202512-003331,1,MAT-0172,WH-03,143,132,3,789.37,112880.21,2025-12-11T16:44:00+08:00,2025-12-12T16:44:00+08:00
SO-202512-003331-02,SO-202512-003331,2,MAT-0091,WH-02,2320,1945,573,95.86,222404.83,2025-12-11T16:44:00+08:00,2025-12-20T16:44:00+08:00
SO-202512-003331-03,SO-202512-003331,3,MAT-0023,WH-06,2655,2179,835,471.19,1251002.45,2025-12-11T16:44:00+08:00,2025-12-14T16:44:00+08:00
SO-202512-003331-04,SO-202512-003331,4,MAT-0079,WH-05,3026,2478,1832,52.07,157549.39,2025-12-11T16:44:00+08:00,2025-12-09T16:44:00+08:00
SO-202603-003332-01,SO-202603-003332,1,MAT-0140,WH-03,1557,1557,1557,267.35,416266.65,2026-03-05T01:12:00+08:00,2026-03-15T01:12:00+08:00
SO-202603-003332-02,SO-202603-003332,2,MAT-0231,WH-02,1035,1035,1035,404.09,418230.48,2026-03-05T01:12:00+08:00,2026-03-08T01:12:00+08:00
SO-202603-003332-03,SO-202603-003332,3,MAT-0054,WH-06,1761,1761,1761,1183.7,2084489.48,2026-03-05T01:12:00+08:00,2026-03-21T01:12:00+08:00
SO-202603-003332-04,SO-202603-003332,4,MAT-0113,WH-06,309,309,309,122.59,37878.77,2026-03-05T01:12:00+08:00,2026-03-11T01:12:00+08:00
SO-202603-003332-05,SO-202603-003332,5,MAT-0066,WH-06,999,999,999,269.9,269629.51,2026-03-05T01:12:00+08:00,2026-03-22T01:12:00+08:00
SO-202509-003333-01,SO-202509-003333,1,MAT-0063,WH-03,1863,1863,1863,147.91,275559.2,2025-09-11T01:19:00+08:00,2025-09-17T01:19:00+08:00
SO-202509-003333-02,SO-202509-003333,2,MAT-0183,WH-04,299,299,299,114.72,34300.84,2025-09-11T01:19:00+08:00,2025-10-01T01:19:00+08:00
SO-202509-003333-03,SO-202509-003333,3,MAT-0056,WH-03,3672,3672,3672,551.73,2025936.78,2025-09-11T01:19:00+08:00,2025-09-22T01:19:00+08:00
SO-202509-003333-04,SO-202509-003333,4,MAT-0065,WH-01,267,267,267,526.12,140473.29,2025-09-11T01:19:00+08:00,2025-10-01T01:19:00+08:00
SO-202509-003333-05,SO-202509-003333,5,MAT-0182,WH-02,4004,4004,4004,450.83,1805121.92,2025-09-11T01:19:00+08:00,2025-10-03T01:19:00+08:00
SO-202603-003334-01,SO-202603-003334,1,MAT-0185,WH-06,4426,4426,1885,665.79,2946775.86,2026-03-28T22:33:00+08:00,2026-04-03T22:33:00+08:00
SO-202511-003335-01,SO-202511-003335,1,MAT-0104,WH-03,1391,1391,1391,1044.6,1453036.58,2025-11-20T10:14:00+08:00,2025-12-15T10:14:00+08:00
SO-202511-003335-02,SO-202511-003335,2,MAT-0109,WH-03,3319,3319,3319,48.08,159593.86,2025-11-20T10:14:00+08:00,2025-12-09T10:14:00+08:00
SO-202511-003335-03,SO-202511-003335,3,MAT-0146,WH-01,2676,2676,2676,780.92,2089753.08,2025-11-20T10:14:00+08:00,2025-12-10T10:14:00+08:00
SO-202511-003335-04,SO-202511-003335,4,MAT-0183,WH-04,1748,1748,1748,105.81,184956.93,2025-11-20T10:14:00+08:00,2025-12-15T10:14:00+08:00
SO-202511-003335-05,SO-202511-003335,5,MAT-0200,WH-02,178,178,178,765.12,136190.77,2025-11-20T10:14:00+08:00,2025-12-04T10:14:00+08:00
SO-202602-003336-01,SO-202602-003336,1,MAT-0115,WH-01,1958,1958,1958,463.67,907870.88,2026-02-16T11:54:00+08:00,2026-03-15T11:54:00+08:00
SO-202602-003336-02,SO-202602-003336,2,MAT-0185,WH-02,1788,1788,1788,676.33,1209277.32,2026-02-16T11:54:00+08:00,2026-03-06T11:54:00+08:00
SO-202602-003336-03,SO-202602-003336,3,MAT-0173,WH-02,2079,2079,2079,1334.62,2774676.54,2026-02-16T11:54:00+08:00,2026-02-13T11:54:00+08:00
SO-202602-003336-04,SO-202602-003336,4,MAT-0061,WH-04,197,197,197,469.42,92474.78,2026-02-16T11:54:00+08:00,2026-02-14T11:54:00+08:00
SO-202603-003337-01,SO-202603-003337,1,MAT-0139,WH-01,1290,557,953,291.56,376116.09,2026-04-02T21:47:00+08:00,2026-04-02T21:47:00+08:00
SO-202603-003337-02,SO-202603-003337,2,MAT-0057,WH-04,1932,1880,1260,178.05,344000.64,2026-04-02T21:47:00+08:00,2026-03-30T21:47:00+08:00
SO-202603-003337-03,SO-202603-003337,3,MAT-0063,WH-03,1229,884,1062,135.02,165939.82,2026-04-02T21:47:00+08:00,2026-04-08T21:47:00+08:00
SO-202507-003338-01,SO-202507-003338,1,MAT-0240,WH-01,2562,841,1858,167.26,428525.54,2025-07-31T13:11:00+08:00,2025-08-13T13:11:00+08:00
SO-202507-003338-02,SO-202507-003338,2,MAT-0072,WH-01,1037,778,291,1412.88,1465154.17,2025-07-31T13:11:00+08:00,2025-08-03T13:11:00+08:00
SO-202507-003338-03,SO-202507-003338,3,MAT-0083,WH-06,1588,1526,303,423.12,671906.74,2025-07-31T13:11:00+08:00,2025-07-27T13:11:00+08:00
SO-202510-003339-01,SO-202510-003339,1,MAT-0174,WH-04,3244,3244,3244,8.38,27179.21,2025-10-21T05:04:00+08:00,2025-11-15T05:04:00+08:00
SO-202510-003339-02,SO-202510-003339,2,MAT-0175,WH-05,833,833,833,816.61,680239.28,2025-10-21T05:04:00+08:00,2025-10-30T05:04:00+08:00
SO-202510-003339-03,SO-202510-003339,3,MAT-0003,WH-04,1830,1830,1830,527.14,964668.66,2025-10-21T05:04:00+08:00,2025-10-24T05:04:00+08:00
SO-202606-003340-01,SO-202606-003340,1,MAT-0181,WH-03,1077,1077,1077,262.49,282701.61,2026-06-13T05:59:00+08:00,2026-06-15T08:00:00+08:00
SO-202606-003340-02,SO-202606-003340,2,MAT-0223,WH-03,3274,3274,3274,982.7,3217352.57,2026-06-13T05:59:00+08:00,2026-06-15T08:00:00+08:00
SO-202604-003341-01,SO-202604-003341,1,MAT-0076,WH-05,1089,899,199,439.68,478806.32,2026-04-15T08:59:00+08:00,2026-05-05T08:59:00+08:00
SO-202604-003341-02,SO-202604-003341,2,MAT-0013,WH-06,2999,2141,1166,1470.53,4410133.98,2026-04-15T08:59:00+08:00,2026-04-27T08:59:00+08:00
SO-202601-003342-01,SO-202601-003342,1,MAT-0001,WH-03,996,617,591,261.08,260038.76,2026-01-26T01:28:00+08:00,2026-01-31T01:28:00+08:00
SO-202601-003342-02,SO-202601-003342,2,MAT-0127,WH-04,2337,1099,1412,1313.83,3070416.81,2026-01-26T01:28:00+08:00,2026-02-22T01:28:00+08:00
SO-202605-003343-01,SO-202605-003343,1,MAT-0181,WH-01,3987,3497,2405,275.1,1096840.71,2026-05-10T03:06:00+08:00,2026-05-31T03:06:00+08:00
SO-202605-003343-02,SO-202605-003343,2,MAT-0205,WH-03,3720,3034,2399,514.47,1913822.84,2026-05-10T03:06:00+08:00,2026-05-21T03:06:00+08:00
SO-202605-003343-03,SO-202605-003343,3,MAT-0045,WH-06,2244,770,1753,31.76,71272.73,2026-05-10T03:06:00+08:00,2026-06-07T03:06:00+08:00
SO-202605-003343-04,SO-202605-003343,4,MAT-0017,WH-01,3309,2511,517,103.3,341830.7,2026-05-10T03:06:00+08:00,2026-06-06T03:06:00+08:00
SO-202601-003344-01,SO-202601-003344,1,MAT-0214,WH-06,581,399,4,244.42,142008.99,2026-02-04T11:09:00+08:00,2026-02-09T11:09:00+08:00
SO-202601-003344-02,SO-202601-003344,2,MAT-0038,WH-01,2224,580,286,827.5,1840371.09,2026-02-04T11:09:00+08:00,2026-02-21T11:09:00+08:00
SO-202510-003345-01,SO-202510-003345,1,MAT-0217,WH-02,902,902,902,548.49,494736.91,2025-10-27T14:53:00+08:00,2025-10-29T14:53:00+08:00
SO-202510-003345-02,SO-202510-003345,2,MAT-0165,WH-01,140,140,140,616.55,86316.53,2025-10-27T14:53:00+08:00,2025-11-11T14:53:00+08:00
SO-202510-003345-03,SO-202510-003345,3,MAT-0127,WH-04,3267,3267,3267,1230.6,4020354.37,2025-10-27T14:53:00+08:00,2025-11-01T14:53:00+08:00
SO-202510-003345-04,SO-202510-003345,4,MAT-0005,WH-03,1523,1523,1523,449.83,685090.4,2025-10-27T14:53:00+08:00,2025-11-23T14:53:00+08:00
SO-202510-003345-05,SO-202510-003345,5,MAT-0183,WH-03,1242,1242,1242,99.85,124012.53,2025-10-27T14:53:00+08:00,2025-11-05T14:53:00+08:00
SO-202606-003346-01,SO-202606-003346,1,MAT-0133,WH-05,1001,1001,1001,56.2,56256.16,2026-06-09T09:09:00+08:00,2026-06-15T08:00:00+08:00
SO-202606-003346-02,SO-202606-003346,2,MAT-0082,WH-04,1385,1385,1385,626.25,867362.87,2026-06-09T09:09:00+08:00,2026-06-15T08:00:00+08:00
SO-202606-003346-03,SO-202606-003346,3,MAT-0190,WH-04,2715,2715,2715,233.02,632662.12,2026-06-09T09:09:00+08:00,2026-06-15T08:00:00+08:00
SO-202603-003347-01,SO-202603-003347,1,MAT-0220,WH-03,1063,392,553,492.1,523102.81,2026-03-25T21:07:00+08:00,2026-04-02T21:07:00+08:00
SO-202603-003347-02,SO-202603-003347,2,MAT-0097,WH-01,1651,406,146,1050.56,1734471.39,2026-03-25T21:07:00+08:00,2026-03-24T21:07:00+08:00
SO-202603-003347-03,SO-202603-003347,3,MAT-0083,WH-01,1306,385,521,426.49,556993.01,2026-03-25T21:07:00+08:00,2026-03-27T21:07:00+08:00
SO-202603-003347-04,SO-202603-003347,4,MAT-0099,WH-01,3876,923,355,67.95,263392.6,2026-03-25T21:07:00+08:00,2026-04-16T21:07:00+08:00
SO-202603-003347-05,SO-202603-003347,5,MAT-0162,WH-06,1731,1236,327,78.85,136493.09,2026-03-25T21:07:00+08:00,2026-04-17T21:07:00+08:00
SO-202511-003348-01,SO-202511-003348,1,MAT-0207,WH-02,1733,1092,1537,412.76,715308.1,2025-11-29T10:37:00+08:00,2025-11-26T10:37:00+08:00
SO-202511-003348-02,SO-202511-003348,2,MAT-0058,WH-06,159,68,63,793.48,126163.51,2025-11-29T10:37:00+08:00,2025-12-16T10:37:00+08:00
SO-202511-003349-01,SO-202511-003349,1,MAT-0205,WH-05,2932,2932,2932,440.89,1292698.21,2025-11-17T21:19:00+08:00,2025-12-10T21:19:00+08:00
SO-202606-003350-01,SO-202606-003350,1,MAT-0085,WH-03,2855,726,559,829.15,2367224.32,2026-06-07T03:08:00+08:00,2026-06-15T08:00:00+08:00
SO-202606-003350-02,SO-202606-003350,2,MAT-0196,WH-05,1526,633,110,122.65,187162.47,2026-06-07T03:08:00+08:00,2026-06-15T08:00:00+08:00
SO-202606-003350-03,SO-202606-003350,3,MAT-0239,WH-06,448,181,10,641.69,287477.22,2026-06-07T03:08:00+08:00,2026-06-02T03:08:00+08:00
SO-202511-003351-01,SO-202511-003351,1,MAT-0154,WH-06,245,100,168,117.36,28752.92,2025-11-18T08:26:00+08:00,2025-11-25T08:26:00+08:00
SO-202507-003352-01,SO-202507-003352,1,MAT-0183,WH-04,3170,3170,3170,98.58,312504.03,2025-07-11T19:47:00+08:00,2025-07-13T19:47:00+08:00
SO-202507-003352-02,SO-202507-003352,2,MAT-0039,WH-04,772,772,772,1081.48,834904.33,2025-07-11T19:47:00+08:00,2025-08-03T19:47:00+08:00
SO-202507-003352-03,SO-202507-003352,3,MAT-0221,WH-06,3694,3694,3694,357.09,1319086.23,2025-07-11T19:47:00+08:00,2025-08-04T19:47:00+08:00
SO-202507-003352-04,SO-202507-003352,4,MAT-0127,WH-04,2098,2098,2098,1369.88,2874009.73,2025-07-11T19:47:00+08:00,2025-07-29T19:47:00+08:00
SO-202509-003353-01,SO-202509-003353,1,MAT-0018,WH-03,1826,847,612,42.44,77489.65,2025-09-20T11:07:00+08:00,2025-09-17T11:07:00+08:00
SO-202509-003353-02,SO-202509-003353,2,MAT-0030,WH-02,4018,3507,2687,30.88,124069.5,2025-09-20T11:07:00+08:00,2025-09-21T11:07:00+08:00
SO-202509-003353-03,SO-202509-003353,3,MAT-0133,WH-05,2822,2418,1766,58.35,164667.81,2025-09-20T11:07:00+08:00,2025-09-30T11:07:00+08:00
SO-202509-003353-04,SO-202509-003353,4,MAT-0175,WH-05,2727,1834,2366,805.42,2196382.08,2025-09-20T11:07:00+08:00,2025-10-12T11:07:00+08:00
SO-202509-003353-05,SO-202509-003353,5,MAT-0031,WH-01,144,45,6,906.02,130466.47,2025-09-20T11:07:00+08:00,2025-09-19T11:07:00+08:00
SO-202512-003354-01,SO-202512-003354,1,MAT-0215,WH-03,3276,2051,2749,121.55,398191.25,2025-12-16T06:07:00+08:00,2026-01-10T06:07:00+08:00
SO-202512-003354-02,SO-202512-003354,2,MAT-0075,WH-01,1755,877,593,363.99,638809.02,2025-12-16T06:07:00+08:00,2025-12-29T06:07:00+08:00
SO-202512-003354-03,SO-202512-003354,3,MAT-0177,WH-03,1743,1270,177,969.64,1690080.19,2025-12-16T06:07:00+08:00,2025-12-13T06:07:00+08:00
SO-202512-003354-04,SO-202512-003354,4,MAT-0181,WH-03,1076,403,319,310.9,334530.16,2025-12-16T06:07:00+08:00,2025-12-18T06:07:00+08:00
SO-202511-003355-01,SO-202511-003355,1,MAT-0112,WH-01,3781,876,2536,29.56,111748.74,2025-11-30T17:18:00+08:00,2025-12-27T17:18:00+08:00
SO-202511-003355-02,SO-202511-003355,2,MAT-0106,WH-02,4414,1575,1727,1051.9,4643095.13,2025-11-30T17:18:00+08:00,2025-12-23T17:18:00+08:00
SO-202601-003356-01,SO-202601-003356,1,MAT-0148,WH-06,2076,913,774,9.81,20361.06,2026-01-17T23:16:00+08:00,2026-02-03T23:16:00+08:00
SO-202601-003356-02,SO-202601-003356,2,MAT-0228,WH-04,3215,666,928,13.21,42484.54,2026-01-17T23:16:00+08:00,2026-02-07T23:16:00+08:00
SO-202601-003356-03,SO-202601-003356,3,MAT-0057,WH-05,2655,1365,424,180.29,478680.67,2026-01-17T23:16:00+08:00,2026-01-31T23:16:00+08:00
SO-202509-003357-01,SO-202509-003357,1,MAT-0100,WH-03,1774,1774,1774,470.59,834820.1,2025-10-02T07:27:00+08:00,2025-10-26T07:27:00+08:00
SO-202509-003357-02,SO-202509-003357,2,MAT-0114,WH-01,2546,2546,2546,372.98,949609.96,2025-10-02T07:27:00+08:00,2025-10-17T07:27:00+08:00
SO-202509-003357-03,SO-202509-003357,3,MAT-0195,WH-05,3974,3974,3974,1.97,7828.03,2025-10-02T07:27:00+08:00,2025-10-10T07:27:00+08:00
SO-202603-003358-01,SO-202603-003358,1,MAT-0211,WH-06,2741,2741,2741,1472.23,4035377.21,2026-03-28T16:02:00+08:00,2026-04-25T16:02:00+08:00
SO-202603-003358-02,SO-202603-003358,2,MAT-0006,WH-04,2389,2389,2389,506.72,1210560.35,2026-03-28T16:02:00+08:00,2026-03-29T16:02:00+08:00
SO-202603-003358-03,SO-202603-003358,3,MAT-0147,WH-04,1616,1616,1616,899.26,1453205.41,2026-03-28T16:02:00+08:00,2026-04-19T16:02:00+08:00
SO-202509-003359-01,SO-202509-003359,1,MAT-0007,WH-01,3001,704,1487,1808.0,5425793.55,2025-10-02T18:31:00+08:00,2025-10-10T18:31:00+08:00
SO-202509-003359-02,SO-202509-003359,2,MAT-0145,WH-03,1205,769,77,130.38,157104.36,2025-10-02T18:31:00+08:00,2025-10-12T18:31:00+08:00
SO-202509-003359-03,SO-202509-003359,3,MAT-0099,WH-02,1164,380,417,62.68,72954.74,2025-10-02T18:31:00+08:00,2025-09-30T18:31:00+08:00
SO-202509-003359-04,SO-202509-003359,4,MAT-0047,WH-02,859,801,634,568.73,488541.16,2025-10-02T18:31:00+08:00,2025-10-25T18:31:00+08:00
SO-202508-003360-01,SO-202508-003360,1,MAT-0055,WH-04,1940,1940,1940,633.74,1229447.58,2025-08-23T23:52:00+08:00,2025-08-25T23:52:00+08:00
SO-202508-003360-02,SO-202508-003360,2,MAT-0194,WH-06,100,100,100,20.27,2027.08,2025-08-23T23:52:00+08:00,2025-09-08T23:52:00+08:00
SO-202508-003360-03,SO-202508-003360,3,MAT-0008,WH-05,3646,3646,3646,679.14,2476132.1,2025-08-23T23:52:00+08:00,2025-08-24T23:52:00+08:00
SO-202508-003360-04,SO-202508-003360,4,MAT-0073,WH-02,295,295,295,34.86,10283.66,2025-08-23T23:52:00+08:00,2025-08-25T23:52:00+08:00
SO-202512-003361-01,SO-202512-003361,1,MAT-0201,WH-02,1602,1602,1602,620.57,994146.34,2025-12-31T21:47:00+08:00,2025-12-26T21:47:00+08:00
SO-202604-003362-01,SO-202604-003362,1,MAT-0147,WH-02,231,231,231,864.72,199750.44,2026-05-03T12:32:00+08:00,2026-04-30T12:32:00+08:00
SO-202604-003362-02,SO-202604-003362,2,MAT-0019,WH-02,2730,2730,2730,35.78,97672.32,2026-05-03T12:32:00+08:00,2026-04-29T12:32:00+08:00
SO-202604-003362-03,SO-202604-003362,3,MAT-0178,WH-06,1036,1036,1036,651.67,675124.95,2026-05-03T12:32:00+08:00,2026-05-24T12:32:00+08:00
SO-202604-003362-04,SO-202604-003362,4,MAT-0051,WH-01,1462,1462,1462,74.96,109597.26,2026-05-03T12:32:00+08:00,2026-05-24T12:32:00+08:00
SO-202601-003363-01,SO-202601-003363,1,MAT-0136,WH-04,3021,3021,3021,1234.99,3730917.49,2026-01-09T08:19:00+08:00,2026-01-19T08:19:00+08:00
SO-202601-003363-02,SO-202601-003363,2,MAT-0053,WH-03,3386,3386,3386,47.78,161774.69,2026-01-09T08:19:00+08:00,2026-01-17T08:19:00+08:00
SO-202601-003363-03,SO-202601-003363,3,MAT-0205,WH-01,3402,3402,3402,503.09,1711503.93,2026-01-09T08:19:00+08:00,2026-01-08T08:19:00+08:00
SO-202601-003363-04,SO-202601-003363,4,MAT-0101,WH-06,3217,3217,3217,601.1,1933750.73,2026-01-09T08:19:00+08:00,2026-02-02T08:19:00+08:00
SO-202601-003363-05,SO-202601-003363,5,MAT-0031,WH-01,547,547,547,866.42,473931.26,2026-01-09T08:19:00+08:00,2026-01-10T08:19:00+08:00
SO-202606-003364-01,SO-202606-003364,1,MAT-0153,WH-01,4310,4310,2559,448.36,1932441.65,2026-06-12T12:24:00+08:00,2026-06-15T08:00:00+08:00
SO-202606-003364-02,SO-202606-003364,2,MAT-0109,WH-01,3671,3671,1466,48.34,177448.06,2026-06-12T12:24:00+08:00,2026-06-13T12:24:00+08:00
SO-202606-003364-03,SO-202606-003364,3,MAT-0206,WH-04,47,47,36,125.37,5892.43,2026-06-12T12:24:00+08:00,2026-06-10T12:24:00+08:00
SO-202603-003365-01,SO-202603-003365,1,MAT-0043,WH-05,3958,3958,3958,416.01,1646573.66,2026-03-23T11:30:00+08:00,2026-03-22T11:30:00+08:00
SO-202603-003365-02,SO-202603-003365,2,MAT-0048,WH-01,1605,1605,1605,23.61,37889.13,2026-03-23T11:30:00+08:00,2026-03-20T11:30:00+08:00
SO-202603-003365-03,SO-202603-003365,3,MAT-0231,WH-01,3745,3745,3745,458.71,1717876.71,2026-03-23T11:30:00+08:00,2026-04-18T11:30:00+08:00
SO-202512-003366-01,SO-202512-003366,1,MAT-0091,WH-02,2071,527,1259,105.09,217632.89,2025-12-15T16:49:00+08:00,2025-12-21T16:49:00+08:00
SO-202507-003367-01,SO-202507-003367,1,MAT-0089,WH-04,1020,1020,1020,376.32,383846.62,2025-07-30T04:56:00+08:00,2025-08-20T04:56:00+08:00
SO-202507-003367-02,SO-202507-003367,2,MAT-0163,WH-03,3810,3810,3810,844.71,3218348.38,2025-07-30T04:56:00+08:00,2025-08-01T04:56:00+08:00
SO-202601-003368-01,SO-202601-003368,1,MAT-0056,WH-06,45,38,23,535.35,24090.79,2026-01-26T13:25:00+08:00,2026-02-10T13:25:00+08:00
SO-202601-003368-02,SO-202601-003368,2,MAT-0113,WH-05,2395,905,408,138.0,330512.48,2026-01-26T13:25:00+08:00,2026-02-04T13:25:00+08:00
SO-202601-003368-03,SO-202601-003368,3,MAT-0190,WH-06,1329,369,855,265.9,353384.72,2026-01-26T13:25:00+08:00,2026-02-16T13:25:00+08:00
SO-202603-003369-01,SO-202603-003369,1,MAT-0235,WH-03,1556,1556,1556,259.94,404463.58,2026-03-09T22:17:00+08:00,2026-03-16T22:17:00+08:00
SO-202603-003369-02,SO-202603-003369,2,MAT-0010,WH-01,58,58,58,1141.02,66179.31,2026-03-09T22:17:00+08:00,2026-03-06T22:17:00+08:00
SO-202603-003369-03,SO-202603-003369,3,MAT-0148,WH-03,2120,2120,2120,10.35,21939.02,2026-03-09T22:17:00+08:00,2026-03-27T22:17:00+08:00
SO-202603-003369-04,SO-202603-003369,4,MAT-0184,WH-06,2610,2610,2610,518.82,1354122.17,2026-03-09T22:17:00+08:00,2026-03-11T22:17:00+08:00
SO-202507-003370-01,SO-202507-003370,1,MAT-0228,WH-03,3922,1329,2180,13.66,53576.94,2025-08-02T15:30:00+08:00,2025-08-23T15:30:00+08:00
SO-202509-003371-01,SO-202509-003371,1,MAT-0107,WH-01,2187,2187,0,585.84,1281224.33,2025-09-07T08:57:00+08:00,2025-09-27T08:57:00+08:00
SO-202509-003371-02,SO-202509-003371,2,MAT-0088,WH-05,2248,2248,1841,643.54,1446678.05,2025-09-07T08:57:00+08:00,2025-09-15T08:57:00+08:00
SO-202509-003371-03,SO-202509-003371,3,MAT-0044,WH-06,4216,4216,1651,17.79,74995.67,2025-09-07T08:57:00+08:00,2025-09-20T08:57:00+08:00
SO-202508-003372-01,SO-202508-003372,1,MAT-0165,WH-05,732,732,134,605.72,443386.6,2025-09-01T02:43:00+08:00,2025-09-11T02:43:00+08:00
SO-202508-003372-02,SO-202508-003372,2,MAT-0024,WH-05,605,605,21,21.17,12808.36,2025-09-01T02:43:00+08:00,2025-09-28T02:43:00+08:00
SO-202508-003372-03,SO-202508-003372,3,MAT-0047,WH-05,3911,3911,2174,537.13,2100727.13,2025-09-01T02:43:00+08:00,2025-09-24T02:43:00+08:00
SO-202508-003372-04,SO-202508-003372,4,MAT-0190,WH-06,3279,3279,2034,260.19,853160.38,2025-09-01T02:43:00+08:00,2025-09-27T02:43:00+08:00
SO-202508-003372-05,SO-202508-003372,5,MAT-0028,WH-04,429,429,339,1853.41,795113.54,2025-09-01T02:43:00+08:00,2025-09-09T02:43:00+08:00
SO-202605-003373-01,SO-202605-003373,1,MAT-0058,WH-01,1923,1923,51,702.83,1351544.83,2026-05-08T12:15:00+08:00,2026-05-03T12:15:00+08:00
SO-202509-003374-01,SO-202509-003374,1,MAT-0052,WH-04,3532,2436,555,136.68,482739.4,2025-09-20T13:43:00+08:00,2025-09-24T13:43:00+08:00
SO-202509-003374-02,SO-202509-003374,2,MAT-0025,WH-05,2638,2532,1105,970.12,2559176.14,2025-09-20T13:43:00+08:00,2025-10-03T13:43:00+08:00
SO-202509-003374-03,SO-202509-003374,3,MAT-0029,WH-03,4352,2057,1117,576.64,2509526.2,2025-09-20T13:43:00+08:00,2025-09-29T13:43:00+08:00
SO-202512-003375-01,SO-202512-003375,1,MAT-0033,WH-02,1926,827,274,219.42,422597.77,2025-12-12T18:38:00+08:00,2025-12-25T18:38:00+08:00
